family,instance,ppd_orig,n_vars,n_clauses,full_sat,full_wall,full_decisions,full_props,full_conflicts,full_ppd,budget,pre_wall,pre_decisions,pre_props,pre_conflicts,pre_ppd,solved_within_prefix,log_n,rel_err
flat30-60,flat30-36.cnf,6.0625,90,300,True,5.0000089686363935e-06,28,91,0,3.25,300,3.916997229680419e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-36.cnf,6.0625,90,300,True,5.0000089686363935e-06,28,91,0,3.25,1000,3.8330035749822855e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-37.cnf,3.8182,90,300,True,5.04200579598546e-06,28,91,0,3.25,10,4.458008334040642e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-37.cnf,3.8182,90,300,True,5.04200579598546e-06,28,91,0,3.25,30,4.1660096030682325e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-37.cnf,3.8182,90,300,True,5.04200579598546e-06,28,91,0,3.25,100,4.0000013541430235e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-37.cnf,3.8182,90,300,True,5.04200579598546e-06,28,91,0,3.25,300,4.082976374775171e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-37.cnf,3.8182,90,300,True,5.04200579598546e-06,28,91,0,3.25,1000,3.958004526793957e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-38.cnf,4.5,90,300,True,4.750007065013051e-06,29,91,0,3.1379310344827585,10,4.416011506691575e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-38.cnf,4.5,90,300,True,4.750007065013051e-06,29,91,0,3.1379310344827585,30,4.083995008841157e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-38.cnf,4.5,90,300,True,4.750007065013051e-06,29,91,0,3.1379310344827585,100,4.04199818149209e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-38.cnf,4.5,90,300,True,4.750007065013051e-06,29,91,0,3.1379310344827585,300,3.958004526793957e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-38.cnf,4.5,90,300,True,4.750007065013051e-06,29,91,0,3.1379310344827585,1000,3.7919962778687477e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-39.cnf,3.8333,90,300,True,4.959001671522856e-06,27,91,0,3.3703703703703702,10,4.3339969124644995e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-39.cnf,3.8333,90,300,True,4.959001671522856e-06,27,91,0,3.3703703703703702,30,4.0000013541430235e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-39.cnf,3.8333,90,300,True,4.959001671522856e-06,27,91,0,3.3703703703703702,100,3.958004526793957e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-39.cnf,3.8333,90,300,True,4.959001671522856e-06,27,91,0,3.3703703703703702,300,3.916997229680419e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-39.cnf,3.8333,90,300,True,4.959001671522856e-06,27,91,0,3.3703703703703702,1000,3.875000402331352e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-4.cnf,5.1667,90,300,True,4.875008016824722e-06,25,91,0,3.64,10,4.292000085115433e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-4.cnf,5.1667,90,300,True,4.875008016824722e-06,25,91,0,3.64,30,4.083995008841157e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-4.cnf,5.1667,90,300,True,4.875008016824722e-06,25,91,0,3.64,100,4.083995008841157e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-4.cnf,5.1667,90,300,True,4.875008016824722e-06,25,91,0,3.64,300,3.91600769944489e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-4.cnf,5.1667,90,300,True,4.875008016824722e-06,25,91,0,3.64,1000,4.0000013541430235e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-40.cnf,4.6,90,300,True,4.917004844173789e-06,26,91,0,3.5,10,4.416011506691575e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-40.cnf,4.6,90,300,True,4.917004844173789e-06,26,91,0,3.5,30,4.1660096030682325e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-40.cnf,4.6,90,300,True,4.917004844173789e-06,26,91,0,3.5,100,3.9579754229635e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-40.cnf,4.6,90,300,True,4.917004844173789e-06,26,91,0,3.5,300,3.958004526793957e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-40.cnf,4.6,90,300,True,4.917004844173789e-06,26,91,0,3.5,1000,3.91600769944489e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-41.cnf,5.4286,90,300,True,5.165988113731146e-06,26,91,0,3.5,10,4.583998816087842e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-41.cnf,5.4286,90,300,True,5.165988113731146e-06,26,91,0,3.5,30,4.375004209578037e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-41.cnf,5.4286,90,300,True,5.165988113731146e-06,26,91,0,3.5,100,4.1669991333037615e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-41.cnf,5.4286,90,300,True,5.165988113731146e-06,26,91,0,3.5,300,4.125002305954695e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-41.cnf,5.4286,90,300,True,5.165988113731146e-06,26,91,0,3.5,1000,3.7090212572366e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-42.cnf,3.7,90,300,True,4.6670029405504465e-06,29,91,0,3.1379310344827585,10,4.084024112671614e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-42.cnf,3.7,90,300,True,4.6670029405504465e-06,29,91,0,3.1379310344827585,30,3.916997229680419e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-42.cnf,3.7,90,300,True,4.6670029405504465e-06,29,91,0,3.1379310344827585,100,3.6669953260570765e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-42.cnf,3.7,90,300,True,4.6670029405504465e-06,29,91,0,3.1379310344827585,300,3.583991201594472e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-42.cnf,3.7,90,300,True,4.6670029405504465e-06,29,91,0,3.1379310344827585,1000,3.583991201594472e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-43.cnf,11.8889,90,300,True,5.1670067477971315e-06,29,91,0,3.1379310344827585,10,4.62500611320138e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-43.cnf,11.8889,90,300,True,5.1670067477971315e-06,29,91,0,3.1379310344827585,30,4.332978278398514e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-43.cnf,11.8889,90,300,True,5.1670067477971315e-06,29,91,0,3.1379310344827585,100,4.332978278398514e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-43.cnf,11.8889,90,300,True,5.1670067477971315e-06,29,91,0,3.1379310344827585,300,3.7919962778687477e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-43.cnf,11.8889,90,300,True,5.1670067477971315e-06,29,91,0,3.1379310344827585,1000,3.6249984987080097e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-44.cnf,7.1667,90,300,True,4.750007065013051e-06,28,91,0,3.25,10,4.1669991333037615e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-44.cnf,7.1667,90,300,True,4.750007065013051e-06,28,91,0,3.25,30,3.875000402331352e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-44.cnf,7.1667,90,300,True,4.750007065013051e-06,28,91,0,3.25,100,3.8330035749822855e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-44.cnf,7.1667,90,300,True,4.750007065013051e-06,28,91,0,3.25,300,4.04199818149209e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-44.cnf,7.1667,90,300,True,4.750007065013051e-06,28,91,0,3.25,1000,3.7080026231706142e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-45.cnf,5.25,90,300,True,4.832982085645199e-06,33,91,0,2.757575757575758,10,4.499976057559252e-06,33,91,0,2.757575757575758,True,4.499809670330265,0.0
flat30-60,flat30-45.cnf,5.25,90,300,True,4.832982085645199e-06,33,91,0,2.757575757575758,30,4.125002305954695e-06,33,91,0,2.757575757575758,True,4.499809670330265,0.0
flat30-60,flat30-45.cnf,5.25,90,300,True,4.832982085645199e-06,33,91,0,2.757575757575758,100,4.124973202124238e-06,33,91,0,2.757575757575758,True,4.499809670330265,0.0
flat30-60,flat30-45.cnf,5.25,90,300,True,4.832982085645199e-06,33,91,0,2.757575757575758,300,3.5829725675284863e-06,33,91,0,2.757575757575758,True,4.499809670330265,0.0
flat30-60,flat30-45.cnf,5.25,90,300,True,4.832982085645199e-06,33,91,0,2.757575757575758,1000,3.6249984987080097e-06,33,91,0,2.757575757575758,True,4.499809670330265,0.0
flat30-60,flat30-46.cnf,3.8889,90,300,True,5.082983989268541e-06,30,91,0,3.033333333333333,10,4.457979230210185e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-46.cnf,3.8889,90,300,True,5.082983989268541e-06,30,91,0,3.033333333333333,30,4.375004209578037e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-46.cnf,3.8889,90,300,True,5.082983989268541e-06,30,91,0,3.033333333333333,100,4.124973202124238e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-46.cnf,3.8889,90,300,True,5.082983989268541e-06,30,91,0,3.033333333333333,300,3.6669953260570765e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-46.cnf,3.8889,90,300,True,5.082983989268541e-06,30,91,0,3.033333333333333,1000,3.6249984987080097e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-47.cnf,4.875,90,300,True,4.542001988738775e-06,26,91,0,3.5,10,4.0000013541430235e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-47.cnf,4.875,90,300,True,4.542001988738775e-06,26,91,0,3.5,30,3.7919962778687477e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-47.cnf,4.875,90,300,True,4.542001988738775e-06,26,91,0,3.5,100,3.749999450519681e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-47.cnf,4.875,90,300,True,4.542001988738775e-06,26,91,0,3.5,300,3.708992153406143e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-47.cnf,4.875,90,300,True,4.542001988738775e-06,26,91,0,3.5,1000,3.5840203054249287e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-48.cnf,5.1111,90,300,True,4.708999767899513e-06,27,91,0,3.3703703703703702,10,4.292000085115433e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-48.cnf,5.1111,90,300,True,4.708999767899513e-06,27,91,0,3.3703703703703702,30,4.208006430417299e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-48.cnf,5.1111,90,300,True,4.708999767899513e-06,27,91,0,3.3703703703703702,100,4.04199818149209e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-48.cnf,5.1111,90,300,True,4.708999767899513e-06,27,91,0,3.3703703703703702,300,3.875000402331352e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-48.cnf,5.1111,90,300,True,4.708999767899513e-06,27,91,0,3.3703703703703702,1000,3.916997229680419e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-49.cnf,4.875,90,300,True,4.8340007197111845e-06,27,91,0,3.3703703703703702,10,4.6660134103149176e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-49.cnf,4.875,90,300,True,4.8340007197111845e-06,27,91,0,3.3703703703703702,30,4.250003257766366e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-49.cnf,4.875,90,300,True,4.8340007197111845e-06,27,91,0,3.3703703703703702,100,4.125002305954695e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-49.cnf,4.875,90,300,True,4.8340007197111845e-06,27,91,0,3.3703703703703702,300,4.125002305954695e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-49.cnf,4.875,90,300,True,4.8340007197111845e-06,27,91,0,3.3703703703703702,1000,4.083995008841157e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-5.cnf,2.1579,90,300,True,5.0419766921550035e-06,28,91,0,3.25,10,4.542001988738775e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-5.cnf,2.1579,90,300,True,5.0419766921550035e-06,28,91,0,3.25,30,4.125002305954695e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-5.cnf,2.1579,90,300,True,5.0419766921550035e-06,28,91,0,3.25,100,4.1669991333037615e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-5.cnf,2.1579,90,300,True,5.0419766921550035e-06,28,91,0,3.25,300,4.0000013541430235e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-5.cnf,2.1579,90,300,True,5.0419766921550035e-06,28,91,0,3.25,1000,3.9579754229635e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-50.cnf,3.6667,90,300,True,4.708999767899513e-06,25,91,0,3.64,10,4.1669991333037615e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-50.cnf,3.6667,90,300,True,4.708999767899513e-06,25,91,0,3.64,30,4.0000013541430235e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-50.cnf,3.6667,90,300,True,4.708999767899513e-06,25,91,0,3.64,100,3.916997229680419e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-50.cnf,3.6667,90,300,True,4.708999767899513e-06,25,91,0,3.64,300,4.083005478605628e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-50.cnf,3.6667,90,300,True,4.708999767899513e-06,25,91,0,3.64,1000,3.958994057029486e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-51.cnf,4.2,90,300,True,4.832982085645199e-06,26,91,0,3.5,10,4.458008334040642e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-51.cnf,4.2,90,300,True,4.832982085645199e-06,26,91,0,3.5,30,4.083005478605628e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-51.cnf,4.2,90,300,True,4.832982085645199e-06,26,91,0,3.5,100,3.749999450519681e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-51.cnf,4.2,90,300,True,4.832982085645199e-06,26,91,0,3.5,300,3.7919962778687477e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-51.cnf,4.2,90,300,True,4.832982085645199e-06,26,91,0,3.5,1000,3.7090212572366e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-52.cnf,3.7,90,300,True,4.542001988738775e-06,29,91,0,3.1379310344827585,10,4.208006430417299e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-52.cnf,3.7,90,300,True,4.542001988738775e-06,29,91,0,3.1379310344827585,30,3.875000402331352e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-52.cnf,3.7,90,300,True,4.542001988738775e-06,29,91,0,3.1379310344827585,100,3.8330035749822855e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-52.cnf,3.7,90,300,True,4.542001988738775e-06,29,91,0,3.1379310344827585,300,3.749999450519681e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-52.cnf,3.7,90,300,True,4.542001988738775e-06,29,91,0,3.1379310344827585,1000,3.6249984987080097e-06,29,91,0,3.1379310344827585,True,4.499809670330265,0.0
flat30-60,flat30-53.cnf,3.25,90,300,True,5.0000089686363935e-06,28,91,0,3.25,10,4.5000051613897085e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-53.cnf,3.25,90,300,True,5.0000089686363935e-06,28,91,0,3.25,30,4.290981451049447e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-53.cnf,3.25,90,300,True,5.0000089686363935e-06,28,91,0,3.25,100,4.5000051613897085e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-53.cnf,3.25,90,300,True,5.0000089686363935e-06,28,91,0,3.25,300,3.708992153406143e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-53.cnf,3.25,90,300,True,5.0000089686363935e-06,28,91,0,3.25,1000,3.6669953260570765e-06,28,91,0,3.25,True,4.499809670330265,0.0
flat30-60,flat30-54.cnf,3.6364,90,300,True,4.541012458503246e-06,26,91,0,3.5,10,4.1669991333037615e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-54.cnf,3.6364,90,300,True,4.541012458503246e-06,26,91,0,3.5,30,4.0000013541430235e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-54.cnf,3.6364,90,300,True,4.541012458503246e-06,26,91,0,3.5,100,3.875000402331352e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-54.cnf,3.6364,90,300,True,4.541012458503246e-06,26,91,0,3.5,300,3.7080026231706142e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-54.cnf,3.6364,90,300,True,4.541012458503246e-06,26,91,0,3.5,1000,3.5410048440098763e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-55.cnf,5.0,90,300,True,4.7079811338335276e-06,27,91,0,3.3703703703703702,10,4.125002305954695e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-55.cnf,5.0,90,300,True,4.7079811338335276e-06,27,91,0,3.3703703703703702,30,3.875000402331352e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-55.cnf,5.0,90,300,True,4.7079811338335276e-06,27,91,0,3.3703703703703702,100,3.91600769944489e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-55.cnf,5.0,90,300,True,4.7079811338335276e-06,27,91,0,3.3703703703703702,300,3.6669953260570765e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-55.cnf,5.0,90,300,True,4.7079811338335276e-06,27,91,0,3.3703703703703702,1000,3.6660057958215475e-06,27,91,0,3.3703703703703702,True,4.499809670330265,0.0
flat30-60,flat30-56.cnf,6.0,90,300,True,4.750007065013051e-06,30,91,0,3.033333333333333,10,4.417001036927104e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-56.cnf,6.0,90,300,True,4.750007065013051e-06,30,91,0,3.033333333333333,30,4.125002305954695e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-56.cnf,6.0,90,300,True,4.750007065013051e-06,30,91,0,3.033333333333333,100,4.0000013541430235e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-56.cnf,6.0,90,300,True,4.750007065013051e-06,30,91,0,3.033333333333333,300,3.7919962778687477e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-56.cnf,6.0,90,300,True,4.750007065013051e-06,30,91,0,3.033333333333333,1000,3.6669953260570765e-06,30,91,0,3.033333333333333,True,4.499809670330265,0.0
flat30-60,flat30-57.cnf,2.7857,90,300,True,4.62500611320138e-06,26,91,0,3.5,10,4.208995960652828e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-57.cnf,2.7857,90,300,True,4.62500611320138e-06,26,91,0,3.5,30,3.958994057029486e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-57.cnf,2.7857,90,300,True,4.62500611320138e-06,26,91,0,3.5,100,3.749999450519681e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-57.cnf,2.7857,90,300,True,4.62500611320138e-06,26,91,0,3.5,300,3.7919962778687477e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-57.cnf,2.7857,90,300,True,4.62500611320138e-06,26,91,0,3.5,1000,3.542023478075862e-06,26,91,0,3.5,True,4.499809670330265,0.0
flat30-60,flat30-58.cnf,3.0714,90,300,True,4.708010237663984e-06,25,91,0,3.64,10,4.250003257766366e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-58.cnf,3.0714,90,300,True,4.708010237663984e-06,25,91,0,3.64,30,4.04199818149209e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-58.cnf,3.0714,90,300,True,4.708010237663984e-06,25,91,0,3.64,100,3.958004526793957e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-58.cnf,3.0714,90,300,True,4.708010237663984e-06,25,91,0,3.64,300,3.875000402331352e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-58.cnf,3.0714,90,300,True,4.708010237663984e-06,25,91,0,3.64,1000,3.749999450519681e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-59.cnf,6.1538,90,300,True,4.583009285852313e-06,25,91,0,3.64,10,4.041008651256561e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-59.cnf,6.1538,90,300,True,4.583009285852313e-06,25,91,0,3.64,30,3.875000402331352e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-59.cnf,6.1538,90,300,True,4.583009285852313e-06,25,91,0,3.64,100,3.7919962778687477e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-59.cnf,6.1538,90,300,True,4.583009285852313e-06,25,91,0,3.64,300,3.749999450519681e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-59.cnf,6.1538,90,300,True,4.583009285852313e-06,25,91,0,3.64,1000,3.6249984987080097e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-6.cnf,2.75,90,300,True,4.6660134103149176e-06,31,91,0,2.935483870967742,10,4.417001036927104e-06,31,91,0,2.935483870967742,True,4.499809670330265,0.0
flat30-60,flat30-6.cnf,2.75,90,300,True,4.6660134103149176e-06,31,91,0,2.935483870967742,30,4.04199818149209e-06,31,91,0,2.935483870967742,True,4.499809670330265,0.0
flat30-60,flat30-6.cnf,2.75,90,300,True,4.6660134103149176e-06,31,91,0,2.935483870967742,100,3.916997229680419e-06,31,91,0,2.935483870967742,True,4.499809670330265,0.0
flat30-60,flat30-6.cnf,2.75,90,300,True,4.6660134103149176e-06,31,91,0,2.935483870967742,300,3.8330035749822855e-06,31,91,0,2.935483870967742,True,4.499809670330265,0.0
flat30-60,flat30-6.cnf,2.75,90,300,True,4.6660134103149176e-06,31,91,0,2.935483870967742,1000,3.6669953260570765e-06,31,91,0,2.935483870967742,True,4.499809670330265,0.0
flat30-60,flat30-60.cnf,5.1111,90,300,True,5.084002623334527e-06,24,91,0,3.7916666666666665,10,4.292000085115433e-06,24,91,0,3.7916666666666665,True,4.499809670330265,0.0
flat30-60,flat30-60.cnf,5.1111,90,300,True,5.084002623334527e-06,24,91,0,3.7916666666666665,30,4.250003257766366e-06,24,91,0,3.7916666666666665,True,4.499809670330265,0.0
flat30-60,flat30-60.cnf,5.1111,90,300,True,5.084002623334527e-06,24,91,0,3.7916666666666665,100,4.042027285322547e-06,24,91,0,3.7916666666666665,True,4.499809670330265,0.0
flat30-60,flat30-60.cnf,5.1111,90,300,True,5.084002623334527e-06,24,91,0,3.7916666666666665,300,3.7079735193401575e-06,24,91,0,3.7916666666666665,True,4.499809670330265,0.0
flat30-60,flat30-60.cnf,5.1111,90,300,True,5.084002623334527e-06,24,91,0,3.7916666666666665,1000,3.6249984987080097e-06,24,91,0,3.7916666666666665,True,4.499809670330265,0.0
flat30-60,flat30-61.cnf,2.9412,90,300,True,4.5000051613897085e-06,25,91,0,3.64,10,4.041008651256561e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-61.cnf,2.9412,90,300,True,4.5000051613897085e-06,25,91,0,3.64,30,4.04199818149209e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-61.cnf,2.9412,90,300,True,4.5000051613897085e-06,25,91,0,3.64,100,3.9579754229635e-06,25,91,0,3.64,True,4.499809670330265,0.0
flat30-60,flat30-61.cnf,2.9412,90,300,True,4.5000051613897085e-06,25,91,0,3.64,300,4.125002305954695e-06,25,91,0,3.64,True,4.499809670330265,0.0
