instance,family,status,result,variables,clauses,decisions,propagations,conflicts,restarts,props_per_decision,cpu_time,B_req@on-chip (1 us),B_req@PCIe-class (10 us),B_req@tuned-link (50 us),B_req@ECP5 UDP (200 us)
uf50-0109.cnf,uf50-218,ok,SAT,50,218,45,479,33,1,10.6444,0.001057,0.9394611250986434,9.394611250986436,46.973056254932175,187.8922250197287
uf50-011.cnf,uf50-218,ok,SAT,50,218,35,315,22,1,9.0,0.00102,1.1111111111111112,11.111111111111112,55.55555555555556,222.22222222222223
uf50-0110.cnf,uf50-218,ok,SAT,50,218,29,274,17,1,9.4483,0.001018,1.058391456664162,10.58391456664162,52.91957283320809,211.67829133283237
uf50-0111.cnf,uf50-218,ok,SAT,50,218,61,778,48,1,12.7541,0.001076,0.7840615958789723,7.840615958789724,39.20307979394862,156.81231917579447
uf50-0112.cnf,uf50-218,ok,SAT,50,218,32,288,17,1,9.0,0.000976,1.1111111111111112,11.111111111111112,55.55555555555556,222.22222222222223
uf50-0113.cnf,uf50-218,ok,SAT,50,218,12,49,0,1,4.0833,0.000987,2.4489995836700706,24.489995836700707,122.44997918350353,489.7999167340141
uf50-0114.cnf,uf50-218,ok,SAT,50,218,41,373,25,1,9.0976,0.001075,1.0991909954273655,10.991909954273657,54.95954977136827,219.8381990854731
uf50-0115.cnf,uf50-218,ok,SAT,50,218,11,48,0,1,4.3636,0.001021,2.291685764048034,22.91685764048034,114.5842882024017,458.3371528096068
uf50-0116.cnf,uf50-218,ok,SAT,50,218,21,195,9,1,9.2857,0.000972,1.0769247337303596,10.769247337303597,53.846236686517976,215.3849467460719
uf50-0117.cnf,uf50-218,ok,SAT,50,218,42,442,25,1,10.5238,0.001035,0.9502271042779225,9.502271042779226,47.511355213896124,190.0454208555845
uf50-0118.cnf,uf50-218,ok,SAT,50,218,34,365,21,1,10.7353,0.001016,0.9315063389006362,9.315063389006363,46.57531694503181,186.30126778012723
uf50-0119.cnf,uf50-218,ok,SAT,50,218,28,354,19,1,12.6429,0.001035,0.7909577707646189,7.90957770764619,39.54788853823095,158.1915541529238
uf50-012.cnf,uf50-218,ok,SAT,50,218,68,726,53,1,10.6765,0.001076,0.9366365381913547,9.36636538191355,46.83182690956774,187.32730763827095
uf50-0120.cnf,uf50-218,ok,SAT,50,218,69,707,54,1,10.2464,0.001078,0.975952529668957,9.75952529668957,48.79762648344785,195.1905059337914
uf50-0121.cnf,uf50-218,ok,SAT,50,218,43,568,34,1,13.2093,0.001041,0.7570423868032371,7.570423868032372,37.852119340161856,151.40847736064742
uf50-0122.cnf,uf50-218,ok,SAT,50,218,62,656,44,1,10.5806,0.001023,0.9451259852938396,9.451259852938398,47.25629926469198,189.02519705876793
uf50-0123.cnf,uf50-218,ok,SAT,50,218,98,1164,76,1,11.8776,0.001125,0.8419209267865563,8.419209267865563,42.09604633932781,168.38418535731125
uf50-0124.cnf,uf50-218,ok,SAT,50,218,61,672,46,1,11.0164,0.001078,0.907737554918122,9.077375549181221,45.3868777459061,181.5475109836244
uf50-0125.cnf,uf50-218,ok,SAT,50,218,31,242,14,1,7.8065,0.00102,1.2809837955549863,12.809837955549865,64.04918977774932,256.1967591109973
uf50-0126.cnf,uf50-218,ok,SAT,50,218,31,279,17,1,9.0,0.00102,1.1111111111111112,11.111111111111112,55.55555555555556,222.22222222222223
uf50-0127.cnf,uf50-218,ok,SAT,50,218,51,499,35,1,9.7843,0.001017,1.0220455219075457,10.22045521907546,51.10227609537729,204.40910438150917
uf50-0128.cnf,uf50-218,ok,SAT,50,218,67,699,47,1,10.4328,0.001027,0.9585154512690744,9.585154512690746,47.92577256345372,191.70309025381488
uf50-0129.cnf,uf50-218,ok,SAT,50,218,61,743,46,1,12.1803,0.001082,0.8209978407756787,8.209978407756788,41.04989203878394,164.19956815513575
uf50-013.cnf,uf50-218,ok,SAT,50,218,36,402,24,1,11.1667,0.00107,0.8955197148665227,8.95519714866523,44.77598574332614,179.10394297330456
uf50-0130.cnf,uf50-218,ok,SAT,50,218,46,408,32,1,8.8696,0.001056,1.1274465590331018,11.274465590331019,56.37232795165509,225.48931180662035
uf50-0131.cnf,uf50-218,ok,SAT,50,218,47,340,25,1,7.234,0.001025,1.3823610727121924,13.823610727121926,69.11805363560963,276.4722145424385
uf50-0132.cnf,uf50-218,ok,SAT,50,218,63,609,39,1,9.6667,0.001071,1.0344791914510638,10.34479191451064,51.7239595725532,206.8958382902128
uf50-0133.cnf,uf50-218,ok,SAT,50,218,23,181,10,1,7.8696,0.000991,1.270712615634848,12.707126156348481,63.5356307817424,254.1425231269696
uf50-0134.cnf,uf50-218,ok,SAT,50,218,33,416,24,1,12.6061,0.001051,0.7932667518106313,7.932667518106315,39.66333759053157,158.65335036212628
uf50-0135.cnf,uf50-218,ok,SAT,50,218,33,226,16,1,6.8485,0.000976,1.4601737606775207,14.60173760677521,73.00868803387604,292.03475213550416
uf50-0136.cnf,uf50-218,ok,SAT,50,218,55,624,38,1,11.3455,0.001088,0.8814067251333129,8.81406725133313,44.07033625666564,176.28134502666256
uf50-0137.cnf,uf50-218,ok,SAT,50,218,51,562,36,1,11.0196,0.00102,0.9074739554974772,9.074739554974773,45.37369777487386,181.49479109949544
uf50-0138.cnf,uf50-218,ok,SAT,50,218,18,95,4,1,5.2778,0.00101,1.8947288642995188,18.94728864299519,94.73644321497594,378.94577285990374
uf50-0139.cnf,uf50-218,ok,SAT,50,218,44,427,30,1,9.7045,0.001002,1.0304497913339172,10.304497913339175,51.52248956669587,206.08995826678347
uf50-014.cnf,uf50-218,ok,SAT,50,218,23,188,11,1,8.1739,0.001035,1.2234062075630971,12.234062075630973,61.17031037815486,244.68124151261944
uf50-0140.cnf,uf50-218,ok,SAT,50,218,12,68,2,1,5.6667,0.001012,1.764695501791166,17.64695501791166,88.2347750895583,352.9391003582332
uf50-0141.cnf,uf50-218,ok,SAT,50,218,11,48,0,1,4.3636,0.001016,2.291685764048034,22.91685764048034,114.5842882024017,458.3371528096068
uf50-0142.cnf,uf50-218,ok,SAT,50,218,84,1076,74,1,12.8095,0.001085,0.7806705960420001,7.806705960420002,39.033529802100006,156.13411920840002
uf50-0143.cnf,uf50-218,ok,SAT,50,218,57,436,35,1,7.6491,0.001051,1.3073433475833758,13.07343347583376,65.36716737916879,261.46866951667516
uf50-0144.cnf,uf50-218,ok,SAT,50,218,68,874,54,1,12.8529,0.001072,0.7780345291724047,7.780345291724048,38.90172645862023,155.60690583448093
uf50-0145.cnf,uf50-218,ok,SAT,50,218,41,590,34,1,14.3902,0.001078,0.6949173743241929,6.949173743241929,34.74586871620964,138.98347486483857
uf50-0146.cnf,uf50-218,ok,SAT,50,218,44,402,34,1,9.1364,0.001017,1.0945230068736045,10.945230068736047,54.726150343680224,218.9046013747209
uf50-0147.cnf,uf50-218,ok,SAT,50,218,16,70,2,1,4.375,0.001028,2.2857142857142856,22.85714285714286,114.28571428571429,457.14285714285717
uf50-0148.cnf,uf50-218,ok,SAT,50,218,78,811,60,1,10.3974,0.001061,0.9617789062650278,9.61778906265028,48.08894531325139,192.35578125300557
uf50-0149.cnf,uf50-218,ok,SAT,50,218,62,575,36,1,9.2742,0.001049,1.0782601194712211,10.782601194712214,53.913005973561056,215.65202389424422
uf50-015.cnf,uf50-218,ok,SAT,50,218,18,96,3,1,5.3333,0.00097,1.8750117188232425,18.750117188232426,93.75058594116213,375.0023437646485
uf50-0150.cnf,uf50-218,ok,SAT,50,218,27,289,18,1,10.7037,0.00103,0.9342563786354252,9.342563786354253,46.71281893177126,186.85127572708504
uf50-0151.cnf,uf50-218,ok,SAT,50,218,46,553,35,1,12.0217,0.001047,0.8318291090278414,8.318291090278414,41.59145545139207,166.3658218055683
uf50-0152.cnf,uf50-218,ok,SAT,50,218,19,152,5,1,8.0,0.00101,1.25,12.500000000000002,62.5,250.0
uf50-0153.cnf,uf50-218,ok,SAT,50,218,54,555,43,1,10.2778,0.001014,0.9729708692521747,9.729708692521749,48.648543462608735,194.59417385043494
uf50-0154.cnf,uf50-218,ok,SAT,50,218,23,157,9,1,6.8261,0.000991,1.464965353569388,14.649653535693883,73.2482676784694,292.9930707138776
uf50-0155.cnf,uf50-218,ok,SAT,50,218,108,1168,92,1,10.8148,0.001119,0.924658800902467,9.246588009024672,46.23294004512335,184.9317601804934
uf50-0156.cnf,uf50-218,ok,SAT,50,218,18,146,9,1,8.1111,0.001041,1.2328784012032892,12.328784012032894,61.64392006016446,246.57568024065785
uf50-0157.cnf,uf50-218,ok,SAT,50,218,15,118,6,1,7.8667,0.001041,1.2711810543175666,12.711810543175666,63.55905271587832,254.2362108635133
uf50-0158.cnf,uf50-218,ok,SAT,50,218,57,575,42,1,10.0877,0.001069,0.9913062442380325,9.913062442380326,49.56531221190162,198.26124884760648
uf50-0159.cnf,uf50-218,ok,SAT,50,218,41,461,26,1,11.2439,0.001049,0.8893711256770338,8.89371125677034,44.46855628385169,177.87422513540676
uf50-016.cnf,uf50-218,ok,SAT,50,218,25,208,14,1,8.32,0.001036,1.2019230769230769,12.01923076923077,60.09615384615385,240.3846153846154
uf50-0160.cnf,uf50-218,ok,SAT,50,218,35,381,22,1,10.8857,0.000992,0.9186363761632234,9.186363761632235,45.93181880816117,183.72727523264467
uf50-0161.cnf,uf50-218,ok,SAT,50,218,52,442,29,1,8.5,0.001045,1.1764705882352942,11.764705882352942,58.8235294117647,235.2941176470588
uf50-0162.cnf,uf50-218,ok,SAT,50,218,48,659,38,1,13.7292,0.001021,0.7283745593333916,7.283745593333917,36.41872796666958,145.67491186667831
uf50-0163.cnf,uf50-218,ok,SAT,50,218,90,807,57,1,8.9667,0.001115,1.115237489823458,11.152374898234582,55.7618744911729,223.0474979646916
uf50-0164.cnf,uf50-218,ok,SAT,50,218,42,388,24,1,9.2381,0.001046,1.0824736688280059,10.82473668828006,54.12368344140029,216.49473376560115
uf50-0165.cnf,uf50-218,ok,SAT,50,218,24,230,14,1,9.5833,0.00102,1.0434818903717926,10.434818903717929,52.174094518589634,208.69637807435853
uf50-0166.cnf,uf50-218,ok,SAT,50,218,63,642,45,1,10.1905,0.001021,0.9813061184436485,9.813061184436487,49.065305922182425,196.2612236887297
uf50-0167.cnf,uf50-218,ok,SAT,50,218,51,527,32,1,10.3333,0.00107,0.9677450572421202,9.677450572421204,48.38725286210601,193.54901144842404
uf50-0168.cnf,uf50-218,ok,SAT,50,218,25,238,14,1,9.52,0.000991,1.050420168067227,10.50420168067227,52.52100840336135,210.0840336134454
uf50-0169.cnf,uf50-218,ok,SAT,50,218,15,50,0,1,3.3333,0.000964,3.000030000300003,30.000300003000035,150.00150001500015,600.0060000600006
uf50-017.cnf,uf50-218,ok,SAT,50,218,28,248,17,1,8.8571,0.001019,1.1290377211502636,11.290377211502637,56.45188605751318,225.8075442300527
uf50-0170.cnf,uf50-218,ok,SAT,50,218,89,1036,67,1,11.6404,0.001092,0.8590770076629669,8.59077007662967,42.95385038314835,171.8154015325934
uf50-0171.cnf,uf50-218,ok,SAT,50,218,29,333,21,1,11.4828,0.001005,0.8708677326087715,8.708677326087715,43.54338663043857,174.17354652175428
uf50-0172.cnf,uf50-218,ok,SAT,50,218,16,89,5,1,5.5625,0.001002,1.797752808988764,17.97752808988764,89.88764044943821,359.55056179775283
uf50-0173.cnf,uf50-218,ok,SAT,50,218,21,125,6,1,5.9524,0.00102,1.6799946240172032,16.799946240172034,83.99973120086015,335.9989248034406
uf50-0174.cnf,uf50-218,ok,SAT,50,218,17,111,5,1,6.5294,0.000963,1.5315342910527767,15.31534291052777,76.57671455263883,306.30685821055533
uf50-0175.cnf,uf50-218,ok,SAT,50,218,50,558,36,1,11.16,0.001019,0.8960573476702509,8.96057347670251,44.80286738351254,179.21146953405017
uf50-0176.cnf,uf50-218,ok,SAT,50,218,60,732,50,1,12.2,0.001078,0.819672131147541,8.196721311475411,40.98360655737705,163.9344262295082
uf50-0177.cnf,uf50-218,ok,SAT,50,218,25,232,14,1,9.28,0.001022,1.0775862068965518,10.77586206896552,53.87931034482759,215.51724137931035
uf50-0178.cnf,uf50-218,ok,SAT,50,218,15,107,4,1,7.1333,0.000979,1.401875709699578,14.018757096995781,70.0937854849789,280.3751419399156
uf50-0179.cnf,uf50-218,ok,SAT,50,218,77,902,64,1,11.7143,0.001114,0.8536574955396397,8.536574955396397,42.68287477698198,170.73149910792793
uf50-018.cnf,uf50-218,ok,SAT,50,218,39,360,22,1,9.2308,0.001052,1.0833297222342593,10.833297222342594,54.166486111712956,216.66594444685182
uf50-0180.cnf,uf50-218,ok,SAT,50,218,77,951,61,1,12.3506,0.001088,0.8096772626431105,8.096772626431106,40.48386313215552,161.93545252862208
uf50-0181.cnf,uf50-218,ok,SAT,50,218,64,788,52,1,12.3125,0.001074,0.8121827411167513,8.121827411167514,40.609137055837564,162.43654822335026
uf50-0182.cnf,uf50-218,ok,SAT,50,218,43,383,26,1,8.907,0.001018,1.1227124733355787,11.227124733355788,56.13562366677894,224.54249466711576
uf50-0183.cnf,uf50-218,ok,SAT,50,218,41,344,27,1,8.3902,0.001046,1.19186670162809,11.918667016280901,59.5933350814045,238.373340325618
uf50-0184.cnf,uf50-218,ok,SAT,50,218,28,269,14,1,9.6071,0.001037,1.040896836714513,10.408968367145134,52.044841835725656,208.17936734290262
uf50-0185.cnf,uf50-218,ok,SAT,50,218,24,155,8,1,6.4583,0.000947,1.5483950884907791,15.483950884907795,77.41975442453897,309.67901769815586
uf50-0186.cnf,uf50-218,ok,SAT,50,218,47,509,32,1,10.8298,0.00106,0.9233780863912537,9.23378086391254,46.168904319562685,184.67561727825074
uf50-0187.cnf,uf50-218,ok,SAT,50,218,67,761,54,1,11.3582,0.001067,0.8804211934989699,8.8042119349897,44.021059674948496,176.08423869979399
uf50-0188.cnf,uf50-218,ok,SAT,50,218,19,158,9,1,8.3158,0.000965,1.2025301233795906,12.02530123379591,60.12650616897954,240.50602467591816
uf50-0189.cnf,uf50-218,ok,SAT,50,218,54,496,35,1,9.1852,0.001045,1.0887079214388364,10.887079214388365,54.43539607194182,217.74158428776727
uf50-019.cnf,uf50-218,ok,SAT,50,218,69,858,57,1,12.4348,0.001056,0.8041946794480008,8.04194679448001,40.20973397240004,160.83893588960015
uf50-0190.cnf,uf50-218,ok,SAT,50,218,16,139,8,1,8.6875,0.001008,1.1510791366906474,11.510791366906476,57.55395683453237,230.2158273381295
uf50-0191.cnf,uf50-218,ok,SAT,50,218,35,353,22,1,10.0857,0.000994,0.9915028208255253,9.915028208255254,49.57514104127627,198.30056416510507
uf50-0192.cnf,uf50-218,ok,SAT,50,218,50,461,32,1,9.22,0.001052,1.0845986984815617,10.84598698481562,54.22993492407809,216.91973969631235
uf50-0193.cnf,uf50-218,ok,SAT,50,218,34,303,19,1,8.9118,0.001017,1.1221077672299649,11.22107767229965,56.10538836149824,224.42155344599297
uf50-0194.cnf,uf50-218,ok,SAT,50,218,27,261,16,1,9.6667,0.001014,1.0344791914510638,10.34479191451064,51.7239595725532,206.8958382902128
uf50-0195.cnf,uf50-218,ok,SAT,50,218,12,58,1,1,4.8333,0.00099,2.06897978606749,20.689797860674904,103.4489893033745,413.795957213498
uf50-0196.cnf,uf50-218,ok,SAT,50,218,49,531,35,1,10.8367,0.00103,0.9227901482923768,9.22790148292377,46.13950741461884,184.55802965847536
uf50-0197.cnf,uf50-218,ok,SAT,50,218,57,771,44,1,13.5263,0.001072,0.7393004738916037,7.393004738916038,36.96502369458019,147.86009477832076
uf50-0198.cnf,uf50-218,ok,SAT,50,218,27,132,6,1,4.8889,0.001017,2.0454498967047803,20.454498967047808,102.27249483523902,409.08997934095606
uf50-0199.cnf,uf50-218,ok,SAT,50,218,67,737,44,1,11.0,0.001078,0.9090909090909091,9.090909090909092,45.45454545454545,181.8181818181818
uf50-02.cnf,uf50-218,ok,SAT,50,218,31,330,21,1,10.6452,0.001016,0.9393905234283996,9.393905234283997,46.96952617141998,187.87810468567992
uf50-020.cnf,uf50-218,ok,SAT,50,218,26,321,19,1,12.3462,0.001024,0.8099658194424195,8.099658194424197,40.49829097212098,161.9931638884839
uf50-0200.cnf,uf50-218,ok,SAT,50,218,26,286,18,1,11.0,0.001018,0.9090909090909091,9.090909090909092,45.45454545454545,181.8181818181818
uf50-0201.cnf,uf50-218,ok,SAT,50,218,29,242,17,1,8.3448,0.001057,1.1983510689291537,11.983510689291538,59.91755344645768,239.67021378583073
uf50-0202.cnf,uf50-218,ok,SAT,50,218,27,224,14,1,8.2963,0.001008,1.2053566047515156,12.053566047515158,60.26783023757579,241.07132095030315
uf50-0203.cnf,uf50-218,ok,SAT,50,218,39,357,25,1,9.1538,0.001001,1.092442482903275,10.924424829032752,54.62212414516375,218.488496580655
uf50-0204.cnf,uf50-218,ok,SAT,50,218,16,100,4,1,6.25,0.001009,1.6,16.000000000000004,80.0,320.0
uf50-0205.cnf,uf50-218,ok,SAT,50,218,32,269,17,1,8.4062,0.001026,1.1895981537436653,11.895981537436656,59.47990768718327,237.91963074873308
uf50-0206.cnf,uf50-218,ok,SAT,50,218,29,273,15,1,9.4138,0.001058,1.062270284051074,10.62270284051074,53.113514202553695,212.45405681021478
uf50-0207.cnf,uf50-218,ok,SAT,50,218,51,521,35,1,10.2157,0.001021,0.9788854410368355,9.788854410368357,48.94427205184177,195.7770882073671
uf50-0208.cnf,uf50-218,ok,SAT,50,218,31,273,22,1,8.8065,0.00102,1.1355248963833533,11.355248963833533,56.77624481916766,227.10497927667063
uf50-0209.cnf,uf50-218,ok,SAT,50,218,34,390,21,1,11.4706,0.001033,0.8717939776472025,8.717939776472026,43.589698882360125,174.3587955294405
uf50-021.cnf,uf50-218,ok,SAT,50,218,60,651,44,1,10.85,0.001083,0.9216589861751152,9.216589861751153,46.082949308755765,184.33179723502306
uf50-0210.cnf,uf50-218,ok,SAT,50,218,27,259,15,1,9.5926,0.000965,1.0424702374747201,10.424702374747204,52.12351187373601,208.49404749494403
uf50-0211.cnf,uf50-218,ok,SAT,50,218,86,1113,67,1,12.9419,0.001126,0.7726840726632102,7.726840726632103,38.63420363316051,154.53681453264204
uf50-0212.cnf,uf50-218,ok,SAT,50,218,70,721,50,1,10.3,0.001041,0.9708737864077669,9.708737864077671,48.543689320388346,194.17475728155338
uf50-0213.cnf,uf50-218,ok,SAT,50,218,58,686,42,1,11.8276,0.00108,0.8454800635801007,8.454800635801009,42.274003179005035,169.09601271602014
uf50-0214.cnf,uf50-218,ok,SAT,50,218,35,268,16,1,7.6571,0.001017,1.3059774588290607,13.059774588290608,65.29887294145303,261.1954917658121
uf50-0215.cnf,uf50-218,ok,SAT,50,218,35,226,17,1,6.4571,0.000973,1.5486828452401233,15.486828452401236,77.43414226200616,309.73656904802465
uf50-0216.cnf,uf50-218,ok,SAT,50,218,52,564,39,1,10.8462,0.001045,0.9219818922756358,9.219818922756359,46.09909461378179,184.39637845512715
uf50-0217.cnf,uf50-218,ok,SAT,50,218,35,339,22,1,9.6857,0.00101,1.0324499003685845,10.324499003685847,51.62249501842923,206.4899800737169
uf50-0218.cnf,uf50-218,ok,SAT,50,218,27,337,21,1,12.4815,0.001052,0.8011857549172775,8.011857549172776,40.05928774586388,160.2371509834555
uf50-0219.cnf,uf50-218,ok,SAT,50,218,25,166,8,1,6.64,0.000967,1.5060240963855422,15.060240963855424,75.30120481927712,301.20481927710847
uf50-022.cnf,uf50-218,ok,SAT,50,218,41,418,30,1,10.1951,0.001056,0.9808633559258859,9.808633559258862,49.0431677962943,196.1726711851772
uf50-0220.cnf,uf50-218,ok,SAT,50,218,20,121,8,1,6.05,0.001027,1.6528925619834711,16.528925619834713,82.64462809917356,330.57851239669424
uf50-0221.cnf,uf50-218,ok,SAT,50,218,72,740,55,1,10.2778,0.001083,0.9729708692521747,9.729708692521749,48.648543462608735,194.59417385043494
uf50-0222.cnf,uf50-218,ok,SAT,50,218,57,544,37,1,9.5439,0.001043,1.0477896876538941,10.477896876538942,52.389484382694704,209.55793753077882
uf50-0223.cnf,uf50-218,ok,SAT,50,218,45,414,26,1,9.2,0.001001,1.0869565217391306,10.869565217391306,54.34782608695652,217.3913043478261
uf50-0224.cnf,uf50-218,ok,SAT,50,218,67,782,51,1,11.6716,0.00107,0.8567805613626238,8.56780561362624,42.83902806813119,171.35611227252477
uf50-0225.cnf,uf50-218,ok,SAT,50,218,73,838,56,1,11.4795,0.001098,0.8711180800557515,8.711180800557518,43.55590400278758,174.2236160111503
uf50-0226.cnf,uf50-218,ok,SAT,50,218,57,503,36,1,8.8246,0.001047,1.1331958389048795,11.331958389048797,56.659791945243974,226.6391677809759
uf50-0227.cnf,uf50-218,ok,SAT,50,218,29,291,18,1,10.0345,0.000985,0.9965618615775574,9.965618615775576,49.82809307887787,199.31237231551148
uf50-0228.cnf,uf50-218,ok,SAT,50,218,60,597,42,1,9.95,0.00108,1.0050251256281408,10.05025125628141,50.25125628140704,201.00502512562815
uf50-0229.cnf,uf50-218,ok,SAT,50,218,47,423,34,1,9.0,0.00105,1.1111111111111112,11.111111111111112,55.55555555555556,222.22222222222223
uf50-023.cnf,uf50-218,ok,SAT,50,218,37,337,23,1,9.1081,0.001057,1.0979238260449489,10.979238260449492,54.896191302247445,219.58476520898978
uf50-0230.cnf,uf50-218,ok,SAT,50,218,21,147,8,1,7.0,0.000958,1.4285714285714286,14.285714285714288,71.42857142857143,285.7142857142857
uf50-0231.cnf,uf50-218,ok,SAT,50,218,19,119,5,1,6.2632,0.000981,1.5966279218290969,15.966279218290971,79.83139609145485,319.3255843658194
uf50-0232.cnf,uf50-218,ok,SAT,50,218,13,66,3,1,5.0769,0.001024,1.9697059229057101,19.697059229057103,98.4852961452855,393.941184581142
uf50-0233.cnf,uf50-218,ok,SAT,50,218,31,257,18,1,8.2903,0.001047,1.2062289663823986,12.062289663823988,60.31144831911993,241.24579327647973
uf50-0234.cnf,uf50-218,ok,SAT,50,218,60,561,38,1,9.35,0.00106,1.0695187165775402,10.695187165775403,53.475935828877006,213.90374331550802
uf50-0235.cnf,uf50-218,ok,SAT,50,218,19,146,6,1,7.6842,0.001037,1.3013716457145832,13.013716457145835,65.06858228572916,260.27432914291666
uf50-0236.cnf,uf50-218,ok,SAT,50,218,35,290,18,1,8.2857,0.001028,1.2068986325838493,12.068986325838495,60.34493162919246,241.37972651676984
uf50-0237.cnf,uf50-218,ok,SAT,50,218,44,372,18,1,8.4545,0.001027,1.1828020580755811,11.828020580755814,59.14010290377906,236.56041161511624
uf50-0238.cnf,uf50-218,ok,SAT,50,218,28,260,15,1,9.2857,0.001028,1.0769247337303596,10.769247337303597,53.846236686517976,215.3849467460719
uf50-0239.cnf,uf50-218,ok,SAT,50,218,12,70,1,1,5.8333,0.000991,1.7142955102600586,17.142955102600588,85.71477551300292,342.8591020520117
uf50-024.cnf,uf50-218,ok,SAT,50,218,59,666,43,1,11.2881,0.001018,0.8858886792285682,8.858886792285682,44.2944339614284,177.1777358457136
uf50-0240.cnf,uf50-218,ok,SAT,50,218,54,682,38,1,12.6296,0.001066,0.7917907138785076,7.917907138785077,39.589535693925384,158.35814277570154
uf50-0241.cnf,uf50-218,ok,SAT,50,218,35,350,23,1,10.0,0.001039,1.0,10.000000000000002,50.0,200.0
uf50-0242.cnf,uf50-218,ok,SAT,50,218,13,62,1,1,4.7692,0.00101,2.0967877212111046,20.967877212111052,104.83938606055524,419.35754424222097
uf50-0243.cnf,uf50-218,ok,SAT,50,218,36,325,23,1,9.0278,0.001044,1.1076895810718006,11.076895810718007,55.38447905359003,221.5379162143601
uf50-0244.cnf,uf50-218,ok,SAT,50,218,31,321,19,1,10.3548,0.00104,0.9657356974543208,9.657356974543209,48.28678487271604,193.14713949086416
uf50-0245.cnf,uf50-218,ok,SAT,50,218,67,856,50,1,12.7761,0.001052,0.7827114690711563,7.827114690711564,39.13557345355782,156.54229381423127
uf50-0246.cnf,uf50-218,ok,SAT,50,218,34,303,19,1,8.9118,0.001027,1.1221077672299649,11.22107767229965,56.10538836149824,224.42155344599297
uf50-0247.cnf,uf50-218,ok,SAT,50,218,14,95,3,1,6.7857,0.000991,1.473687313025922,14.736873130259223,73.6843656512961,294.7374626051844
uf50-0248.cnf,uf50-218,ok,SAT,50,218,31,332,21,1,10.7097,0.001011,0.9337329710449406,9.337329710449406,46.68664855224703,186.7465942089881
uf50-0249.cnf,uf50-218,ok,SAT,50,218,44,546,32,1,12.4091,0.001049,0.8058602154870216,8.058602154870217,40.29301077435108,161.17204309740433
uf50-025.cnf,uf50-218,ok,SAT,50,218,15,83,3,1,5.5333,0.000991,1.8072398026494136,18.072398026494138,90.36199013247068,361.4479605298827
