size,rtt_us
512,2315.1249915827066
512,2295.666025020182
512,2322.1250157803297
512,2319.4579989649355
512,2342.3329985234886
512,2345.583983696997
512,2335.416997084394
512,2333.5829901043326
512,2432.4170080944896
512,2335.2499993052334
512,2321.832987945527
512,2339.5410098601133
512,2541.958005167544
512,2342.7910055033863
512,2377.583004999906
512,2306.9159942679107
512,2355.167001951486
512,2347.582980291918
512,2355.6250089313835
512,2403.5419919528067
512,2386.9159922469407
512,2392.4169945530593
512,2386.333013419062
512,2356.707991566509
512,2343.7910131178796
512,2361.5829995833337
512,2344.250009628013
512,2357.7079991810024
512,2360.2079891134053
512,2353.415999095887
512,2344.9580185115337
512,2359.750011237338
512,2344.4999824278057
512,2347.2500033676624
512,2329.9579916056246
512,2351.959003135562
512,2349.7499933000654
512,2343.041996937245
512,2307.332993950695
512,2340.2910155709833
512,2346.8750005122274
512,2350.542024942115
512,2368.9579975325614
512,2347.5000052712858
512,2341.7079937644303
512,2355.5830121040344
512,2351.041999645531
512,2354.8330063931644
512,2334.7079986706376
512,2324.166998732835
512,2353.8750247098505
512,2360.1659922860563
512,2339.2500006593764
512,2354.8330063931644
512,2342.624997254461
512,2342.249994399026
768,3163.3340113330632
768,3135.4170059785247
768,3181.1669759918004
768,3138.5830079670995
768,3288.792009698227
768,3164.3749971408397
768,3156.958002364263
768,3169.2500051576644
768,3136.8339841719717
768,3129.958000499755
768,3143.124980852008
768,3142.582980217412
768,3210.1660035550594
768,3151.334007270634
768,3125.2080225385725
768,3142.2500032931566
768,3136.1670116893947
768,3145.50002804026
768,3137.791994959116
768,3141.583001706749
768,3143.9579906873405
768,3147.208015434444
768,3132.832993287593
768,3164.2089888919145
768,3135.7500120066106
768,3122.333000646904
768,3161.3339961040765
768,3129.6669912990183
768,3174.8340115882456
768,3243.83401311934
768,3224.7079943772405
768,3277.582989539951
768,3215.7080131582916
768,3203.7920027505606
768,3179.7499977983534
768,3176.3750012032688
768,3189.4159910734743
768,3189.95799170807
768,3188.209026120603
768,3172.0830011181533
768,3200.83400583826
768,3170.8340102341026
768,3153.1249987892807
768,3158.7920093443245
768,3142.29101059027
768,3171.791002387181
768,3134.8339980468154
768,3164.3749971408397
768,3157.750004902482
768,3129.5419903472066
768,3114.6249966695905
768,3075.9590154048055
768,3139.4580146297812
768,3090.583981247619
768,3153.2499997410923
768,3139.1670054290444
768,3133.8749977294356
768,3147.0420071855187
768,3141.0000228788704
768,3118.749998975545
768,3180.625004461035
768,3157.1669969707727
768,3152.624994982034
768,3191.5839936118573
768,3174.8329929541796
768,3214.540978660807
768,3191.083000274375
768,3223.0830111075193
768,3244.8749989271164
768,3250.250010751188
768,3481.083986116573
768,3748.29099746421
768,3282.1250206325203
768,3231.042006518692
768,3313.4170225821435
768,3218.416008166969
768,3200.3340020310134
768,3490.0839964393526
768,3380.6670107878745
768,3243.958024540916
768,3272.041998570785
768,3233.9580066036433
768,3299.5829824358225
768,3236.249991459772
768,3255.459014326334
768,3206.0410012491047
768,3193.6250161379576
768,3261.500009102747
768,3249.7079810127616
768,3256.041993154213
768,3212.000010535121
768,3300.2500131260604
768,3226.0419975500554
768,3291.0419977270067
768,3342.667012475431
768,3301.6249944921583
768,3437.2500085737556
768,3456.7919792607427
768,3435.7080003246665
768,3261.0000052955
768,3384.415991604328
768,3476.3329895213246
768,3509.708010824397
768,3341.3339988328516
768,3236.3749924115837
768,3221.0829958785325
768,3245.6250046379864
768,3364.582982612774
768,3229.0410017594695
768,3186.125017236918
768,3193.3329883031547
768,3138.542000669986
768,3123.0000022333115
768,3144.999995129183
768,3135.916980681941
768,3205.749992048368
768,3235.9999895561486
768,3158.582985633984
768,3131.1670027207583
768,3164.4160044379532
768,3202.749998308718
768,3216.4580188691616
768,3203.5000040195882
768,3184.291999787092
768,3167.499991832301
768,3181.7920098546892
768,3164.249996189028
768,3170.9999893791974
768,3255.874995375052
768,3189.750015735626
768,3176.832979079336
768,3171.958989696577
768,3160.62499769032
768,3139.250009553507
768,3161.4999752491713
768,3124.5840073097497
768,3121.0840097628534
768,3113.2909934967756
768,3132.1659917011857
768,3139.250009553507
768,3154.4170051347464
768,3140.207991236821
768,3126.499999780208
768,3121.749992715195
768,3151.208016788587
768,3138.0000000353903
768,3136.832994641736
768,3146.707982523367
768,3147.625015117228
768,3147.667011944577
768,3128.790995106101
768,3144.3749903701246
768,3145.8750017918646
768,3142.0839950442314
768,3137.207997497171
768,3167.499991832301
768,3142.083005513996
768,3143.832989735529
768,3140.45901177451
768,3162.1660164091736
768,3120.5000123009086
768,3144.5830245502293
768,3133.4170198533684
768,3112.9999842960387
768,3165.417001582682
768,3095.4169924370944
768,3144.5419881492853
768,3137.583000352606
768,3088.1249986123294
768,3107.7080057002604
768,3151.0420085396618
768,3138.791013043374
768,3152.8330000583082
768,3149.95797816664
768,3141.374996630475
768,3137.7910054288805
768,3232.7919907402247
768,3228.45799382776
768,3150.9580148849636
768,3165.4580088797957
768,3151.958982925862
768,3179.457999067381
768,3149.958996800706
768,3140.457993140444
768,3166.79198294878
768,3140.834014629945
768,3147.665993310511
768,3145.1249960809946
768,3129.1249906644225
768,3172.916010953486
768,3205.6669879239053
768,3125.833987724036
768,3129.458986222744
768,3129.1249906644225
768,3134.1660069301724
768,3133.749996777624
768,3101.7499859444797
768,3170.3750137239695
768,3154.500009259209
768,3149.666008539498
1024,3936.666005756706
1024,3956.959000788629
1024,3990.4580044094473
1024,3980.6669810786843
1024,4076.250013895333
1024,4131.041991058737
1024,3995.542007032782
1024,3998.0000001378357
1024,3994.458995293826
1024,4033.9170082006603
1024,4003.4590056166053
1024,4053.3330175094306
1024,3981.7079959902912
1024,4003.708017989993
1024,3946.084005292505
1024,4019.7079943027347
1024,4019.999993033707
1024,3988.540993304923
1024,4020.499996840954
1024,4025.8340013679117
1024,3997.7499982342124
1024,3994.458995293826
1024,3989.667020505294
1024,4025.5839994642884
1024,4080.290993442759
1024,4069.6669893804938
1024,4125.958017539233
1024,4102.4169768206775
1024,4122.249985812232
1024,4061.5829930175096
1024,4147.625004407018
1024,4199.208982754499
1024,4371.999995782971
1024,4463.458026293665
1024,4217.667010379955
1024,3968.249977333471
1024,3994.7500044945627
1024,4005.2080003079027
1024,4008.0000180751085
1024,3980.4170082788914
1024,3939.209011150524
1024,3976.4170069247484
1024,4012.79199286364
1024,3953.9590070489794
1024,3991.167002823204
1024,3984.2500118538737
1024,3988.917014794424
1024,3937.5829801429063
1024,4032.7500028070062
1024,3921.3749987538904
1024,3998.1250010896474
1024,3938.7499855365604
1024,3897.0000168774277
1024,1271021.7919957358
1024,4045.5420094076544
1024,3968.084027292207
1024,3928.374993847683
1024,3938.000008929521
1024,3926.62500962615
1024,3919.790993677452
1024,3988.5840087663382
1024,3970.082994783297
1024,3943.7079976778477
1024,3941.7500083800405
1024,3940.2919937856495
1024,3964.9160171393305
1024,3941.416973248124
1024,3896.125010214746
1024,3955.6669944431633
1024,3965.6249864492565
1024,3932.208986952901
1024,3967.37499977462
1024,3945.9159888792783
1024,3905.334015144035
1024,3963.2499974686652
1024,3968.7920070718974
1024,3991.000005044043
1024,3904.4999866746366
1024,3951.458988012746
1024,4002.792004030198
1024,3969.334007706493
1024,3928.374993847683
1024,3973.6669859848917
1024,3992.290992755443
1024,3985.3329944889992
1024,3973.6249891575426
1024,3993.6249959282577
1024,3918.166010407731
1024,3968.957986216992
1024,3974.5419926475734
1024,3979.6250057406723
1024,3949.1670031566173
1024,3949.8750120401382
1024,3937.7080101985484
1024,3965.166979469359
1024,3978.207998443395
1024,3962.333023082465
1024,3946.000011637807
1024,3929.124999558553
1024,3964.8340025451034
1024,3988.209005910903
1024,3932.416992029175
1024,3919.4580167531967
1024,3943.957999581471
1024,3945.4579818993807
1024,4054.7499957028776
1024,3968.500008340925
1024,3984.332986874506
1024,3928.292018827051
1024,3962.7079968340695
1024,3968.500008340925
1024,4004.2079926934093
1024,3914.0830049291253
1024,3943.4999926015735
1024,3949.332982301712
1024,3963.8750022277236
1024,3978.249995270744
1024,3953.0000067315996
1024,3953.1670045107603
1024,3976.707987021655
1024,3886.750026140362
1024,3958.790999604389
1024,3968.4590010438114
1024,3962.1669857297093
1024,3954.999992856756
1024,3959.166002459824
1024,3959.457972086966
1024,3970.7499963697046
1024,3955.374995712191
1024,4000.374989118427
1024,4035.624995594844
1024,4123.4590171370655
1024,3996.8749915715307
1024,4000.458982773125
1024,4001.6249986365438
1024,4035.8749974984676
1024,4010.040982393548
1024,3962.333023082465
1024,4088.9160009101033
1024,4044.2500030621886
1024,3989.2090135253966
1024,3971.2919970043004
1024,3984.458016930148
1024,3977.3749886080623
1024,3966.1659975536168
1024,3994.6670003701
1024,3973.5829923301935
1024,3994.916012743488
1024,3947.165998397395
1024,3965.625015553087
1024,3978.8330032024533
1024,3970.042016590014
1024,3941.4159837178886
1024,3976.125008193776
1024,4016.4579986594617
1024,3998.20800521411
1024,3972.749982494861
1024,4049.292008858174
1024,4080.958024132997
1024,4029.25000526011
1024,4099.667014088482
1024,4360.375023679808
1024,4327.458998886868
1024,4368.916997918859
1024,4039.3339877482504
1024,3988.833981566131
1024,4019.6659974753857
1024,4145.834012888372
1024,4081.7080007400364
1024,3966.62499406375
1024,3940.915979910642
1024,3937.1660095639527
1024,3970.791003666818
1024,3943.3340134564787
1024,3958.082990720868
1024,3949.625010136515
1024,3993.2919899001718
1024,3968.7500102445483
1024,3917.916998034343
1024,3896.334004821256
1024,3927.4999871850014
1024,3876.583999954164
1024,3973.9579951856285
1024,3929.124999558553
1024,3977.5840123184025
1024,4080.66701493226
1024,4214.499989757314
1024,4043.749999254942
1024,4940.916987834498
1024,4281.624977011234
1024,4115.166986593977
1024,4078.4580050967634
1024,4132.542002480477
1024,4036.6250032093376
1024,4049.124981975183
1024,4051.958996569738
1024,4359.666985692456
1024,4221.207986120135
1024,4108.834022190422
1024,4146.874998696148
1280,4778.667003847659
1280,4790.374980075285
1280,4777.708003530279
1280,4849.958000704646
1280,4782.9169780015945
1280,4787.084006238729
1280,4824.250005185604
1280,4822.707996936515
1280,4780.666989972815
1280,4801.250004675239
1280,4778.417001944035
1280,4848.624987062067
1280,4858.791013248265
1280,4814.083018573001
1280,4793.00000006333
1280,4863.583017140627
1280,4889.832984190434
1280,4797.582980245352
1280,4861.333000008017
1280,4911.249998258427
1280,4770.2500014565885
1280,4767.125006765127
1280,4777.209018357098
1280,4763.0000044591725
1280,4727.041989099234
1280,4923.166998196393
1280,4776.91600099206
1280,4754.708003019914
1280,4789.915983565152
1280,4738.166986498982
1280,4761.082993354648
1280,4718.500014860183
1280,4762.500000651926
1280,4821.541020646691
1280,4782.374977366999
1280,4736.999981105328
1280,4685.957974288613
1280,4669.99999480322
1280,4690.166999353096
1280,4729.790991405025
1280,4734.666988952085
1280,4854.166996665299
1280,4925.291985273361
1280,4898.166982457042
1280,4847.500007599592
1280,4816.916974959895
1280,4829.749988857657
1280,4864.04201365076
1280,4817.750013899058
1280,4846.374999033287
1280,4897.042002994567
1280,4817.999986698851
1280,4793.625004822388
1280,4813.3340023923665
1280,4794.582986505702
1280,4808.208002941683
1280,4925.833985907957
1280,4839.208006160334
1280,4782.915988471359
1280,4788.374993950129
1280,5029.541993280873
1280,4916.583013255149
1280,4770.749976160005
1280,4762.749973451719
1280,4761.1669870093465
1280,4737.83299094066
1280,4753.791989060119
1280,4778.917005751282
1280,4768.707993207499
1280,4764.499986777082
1280,4733.292007585987
1280,4783.666983712465
1280,4755.25000365451
1280,4713.417001767084
1280,4877.45797727257
1280,4875.165992416441
1280,4803.66701958701
1280,4804.790980415419
1280,9970.29201244004
1280,6163.292011478916
1280,4803.582996828482
1280,6693.999981507659
1280,6866.582989459857
1280,4750.249994685873
1280,4817.834007553756
1280,4917.1669816132635
1280,4755.166999530047
1280,4692.999995313585
1280,4729.500011308119
1280,4724.166996311396
1280,4711.084009613842
1280,4753.291985252872
1280,4744.375008158386
1280,4735.708003863692
1280,4686.2500021234155
1280,4756.582988193259
1280,4697.666998254135
1280,4712.24999637343
1280,4808.166006114334
1280,4762.041993672028
1280,4799.874994205311
1280,4698.125005234033
1280,4754.3750260956585
1280,4720.208002254367
1280,4722.7080212906
1280,4719.832999398932
1280,4726.915998617187
1280,4704.541992396116
1280,4738.500021630898
1280,4730.416985694319
1280,4717.458010418341
1280,4718.374984804541
1280,4724.541999166831
1280,4720.500000985339
1280,4723.084013676271
1280,4745.666985400021
1280,4705.500003183261
1280,4731.249995529652
1280,4753.290995722637
1280,4735.62499973923
1280,4790.792008861899
1280,4774.5830088388175
1280,4727.874998934567
1280,4748.708015540615
1280,4743.957979371771
1280,4726.750019472092
1280,4672.334005590528
1280,4729.541979031637
1280,4727.124993223697
1280,4704.874998424202
1280,4706.708015874028
1280,4732.500005047768
1280,4687.042004661635
1280,4774.792003445327
1280,4715.666000265628
1280,4772.3749885335565
1280,4777.750000357628
1280,4769.917024532333
1280,4751.0419972240925
1280,4743.916011648253
1280,4735.041002277285
1280,4736.292001325637
1280,4739.875002996996
1280,4739.791998872533
1280,4726.8329944927245
1280,4747.0419958699495
1280,4771.625011926517
1280,4754.49999794364
1280,4743.332974612713
1280,4788.7079999782145
1280,4765.4999943915755
1280,4770.708008436486
1280,4741.750017274171
1280,4745.624988572672
1280,4744.083998957649
1280,4758.625000249594
1280,4730.540997115895
1280,4727.833002107218
1280,4784.166987519711
1280,4726.540995761752
1280,4740.625008707866
1280,4788.541991729289
1280,4746.45898793824
1280,4835.625004488975
1280,4687.874985393137
1280,4708.3329991437495
1280,4750.541993416846
1280,4787.79201512225
1280,4854.583996348083
1280,4937.707999488339
1280,4823.208990273997
1280,4780.166986165568
1280,4774.2080059833825
1280,4804.666998097673
1280,4837.874992517754
1280,4778.542002895847
1280,4792.958992766216
1280,4790.833016159013
1280,4848.707991186529
1280,4813.957988517359
1280,4818.125016754493
1280,4757.040995173156
1280,4795.291984919459
1280,4740.541975479573
1280,4766.375001054257
1280,4734.0840101242065
1280,4751.250002300367
1280,4745.582991745323
1280,4741.000011563301
1280,4772.499989485368
1280,4817.042005015537
1280,4829.041979974136
1280,4776.583024067804
1280,4784.917022334412
1280,4786.625009728596
1280,4764.333978528157
1280,4867.874988121912
1280,4771.957988850772
1280,4806.125012692064
1280,4770.666972035542
1400,5138.958018505946
1400,5123.66701150313
1400,5111.332982778549
1400,5078.874994069338
1400,5195.208999793977
1400,5171.291995793581
1400,5148.583004483953
1400,5262.833001324907
1400,5244.625004706904
1400,5237.29098495096
1400,5273.415998090059
1400,5355.625005904585
1400,5175.290978513658
1400,5139.334010891616
1400,5126.167001435533
1400,5413.083010353148
1400,5212.332995142788
1400,5188.917013583705
1400,5180.999985896051
1400,5145.5830107443035
1400,5132.832971867174
1400,5239.417019765824
1400,5155.499995453283
1400,5194.124998524785
1400,5250.41701621376
1400,6281.291018240154
1400,6183.999998029321
1400,5695.375002687797
1400,5605.709011433646
1400,5378.082976676524
1400,5382.625007769093
1400,5365.2919887099415
1400,5475.959012983367
1400,5420.540983323008
1400,5398.167006205767
1400,5363.333009881899
1400,5545.124993659556
1400,5439.250002382323
1400,5499.708000570536
1400,5385.124997701496
1400,5301.333003444597
1400,5234.292009845376
1400,5211.958981817588
1400,5145.6250075716525
1400,5284.374987240881
1400,5214.833014179021
1400,5144.624999957159
1400,5228.1249954830855
1400,5271.1669995915145
1400,5168.709001736715
1400,5187.666974961758
1400,5192.08301557228
1400,5207.832989981398
1400,5223.0419823899865
1400,5262.291990220547
1400,5295.082984957844
1400,5290.333006996661
1400,5201.791995204985
1400,5221.583996899426
1400,5376.58401299268
1400,5321.500007994473
1400,5265.54198586382
1400,5345.999990822747
1400,5247.082997811958
1400,5223.584012128413
1400,5255.500000203028
1400,5197.583988774568
1400,5256.999982520938
1400,5276.709009194747
1400,5246.999993687496
1400,5317.083006957546
1400,5325.582984369248
1400,5341.290991054848
1400,5272.332986351103
1400,5326.583981513977
1400,5288.790998747572
1400,5280.167009914294
1400,5265.124986181036
1400,5334.749992471188
1400,5244.875006610528
1400,5260.750011075288
1400,5263.917002594098
1400,5225.291999522597
1400,5223.999993177131
1400,5272.666981909424
1400,5267.125001410022
1400,5143.582995515317
1400,5327.082995790988
1400,5329.540988896042
1400,5295.874987496063
1400,5254.916992271319
1400,5288.249987643212
1400,5343.666998669505
1400,5294.709000736475
1400,5305.54199940525
1400,5334.916990250349
1400,5282.91700175032
1400,5236.791999777779
1400,5223.290994763374
1400,5230.79201229848
1400,5372.5419857073575
1400,5297.499999869615
1400,5263.875005766749
1400,5383.0830147489905
1400,5265.749990940094
1400,5230.583978118375
1400,5226.041015703231
1400,5228.33300055936
1400,5255.166994174942
1400,5246.707994956523
1400,5211.87498816289
1400,5279.749981127679
1400,5286.3750024698675
1400,5316.374998074025
1400,5233.708012383431
1400,5206.7920041736215
1400,5213.500000536442
1400,5210.749979596585
1400,5214.500008150935
1400,5208.459013374522
1400,5209.62500013411
1400,5247.916007647291
1400,5300.999997416511
1400,5276.167008560151
1400,5258.749995846301
1400,5276.2500126846135
1400,5408.666998846456
1400,5390.499980421737
1400,5312.583991326392
1400,5278.291995637119
1400,5322.16700958088
1400,5390.250007621944
1400,5340.792005881667
1400,5409.208009950817
1400,5384.875024901703
1400,5436.291015939787
1400,5473.000026540831
1400,5256.667005596682
1400,5144.58297402598
1400,5166.9579988811165
1400,5164.917005458847
1400,5327.333987224847
1400,5187.249975278974
1400,5191.959004150704
1400,5251.458002021536
1400,5326.499987859279
1400,5178.916995646432
1400,5250.249989330769
1400,5205.791996559128
1400,5225.125001743436
1400,5253.16598941572
1400,5183.2089957315475
1400,5195.709003601223
1400,5217.333004111424
1400,5361.833987990394
1400,5277.624994050711
1400,5214.3750071991235
1400,5325.666978023946
1400,5470.250005600974
1400,5343.08300120756
1400,5310.542008373886
1400,5256.292002741247
1400,5162.417015526444
1400,5876.665993127972
1400,5455.666978377849
1400,5242.542014457285
1400,5223.792017204687
1400,5228.4999983385205
1400,5211.625015363097
1400,5224.958003964275
1400,5186.249996768311
1400,5228.624999290332
1400,5329.707986675203
1400,5171.916011022404
1400,5242.624989477918
1400,5183.125002076849
1400,5331.833002856001
1400,5132.082995260134
1400,5106.917000375688
1400,5155.99999926053
1400,5181.374988751486
1400,5280.624987790361
1400,5306.9999848958105
1400,5117.916007293388
1400,5206.834001000971
1400,5261.333019006997
1400,5243.124993285164
1400,5207.708978559822
1400,5248.458008281887
1400,5208.12498871237
1400,5280.749988742173
1400,5218.749982304871
1400,5180.209001991898
1400,5281.04099794291
1400,5167.625000467524
1400,5173.833982553333
1400,5265.957996016368
1400,5250.792019069195
1400,5254.249990684912
1400,5266.499996650964
