instance,family,status,result,variables,clauses,decisions,propagations,conflicts,restarts,props_per_decision,cpu_time
flat50-125.cnf,flat50-115,ok,SAT,150,545,7,68,0,1,9.7143,0.001244
flat50-126.cnf,flat50-115,ok,SAT,150,545,10,78,0,1,7.8000,0.0012
flat50-127.cnf,flat50-115,ok,SAT,150,545,19,154,6,1,8.1053,0.001265
flat50-128.cnf,flat50-115,ok,SAT,150,545,22,338,9,1,15.3636,0.001243
flat50-129.cnf,flat50-115,ok,SAT,150,545,12,149,2,1,12.4167,0.001248
flat50-13.cnf,flat50-115,ok,SAT,150,545,10,79,0,1,7.9000,0.001236
flat50-130.cnf,flat50-115,ok,SAT,150,545,15,140,3,1,9.3333,0.001252
flat50-131.cnf,flat50-115,ok,SAT,150,545,14,92,1,1,6.5714,0.001288
flat50-132.cnf,flat50-115,ok,SAT,150,545,24,470,16,1,19.5833,0.001249
flat50-133.cnf,flat50-115,ok,SAT,150,545,25,603,18,1,24.1200,0.001267
flat50-134.cnf,flat50-115,ok,SAT,150,545,14,79,0,1,5.6429,0.001293
flat50-135.cnf,flat50-115,ok,SAT,150,545,22,360,10,1,16.3636,0.001249
flat50-136.cnf,flat50-115,ok,SAT,150,545,12,151,3,1,12.5833,0.001262
flat50-137.cnf,flat50-115,ok,SAT,150,545,23,204,5,1,8.8696,0.00123
flat50-138.cnf,flat50-115,ok,SAT,150,545,8,94,2,1,11.7500,0.001296
flat50-139.cnf,flat50-115,ok,SAT,150,545,18,190,6,1,10.5556,0.001253
flat50-14.cnf,flat50-115,ok,SAT,150,545,12,164,4,1,13.6667,0.00141
flat50-140.cnf,flat50-115,ok,SAT,150,545,57,886,35,1,15.5439,0.001445
flat50-141.cnf,flat50-115,ok,SAT,150,545,12,205,2,1,17.0833,0.001251
flat50-142.cnf,flat50-115,ok,SAT,150,545,26,525,16,1,20.1923,0.001272
flat50-143.cnf,flat50-115,ok,SAT,150,545,28,488,17,1,17.4286,0.001254
flat50-144.cnf,flat50-115,ok,SAT,150,545,22,299,8,1,13.5909,0.001249
flat50-145.cnf,flat50-115,ok,SAT,150,545,23,294,8,1,12.7826,0.001247
flat50-146.cnf,flat50-115,ok,SAT,150,545,19,126,4,1,6.6316,0.001254
flat50-147.cnf,flat50-115,ok,SAT,150,545,17,78,0,1,4.5882,0.001233
flat50-148.cnf,flat50-115,ok,SAT,150,545,16,124,2,1,7.7500,0.001179
flat50-149.cnf,flat50-115,ok,SAT,150,545,19,299,7,1,15.7368,0.001214
flat50-15.cnf,flat50-115,ok,SAT,150,545,10,83,0,1,8.3000,0.001185
flat50-150.cnf,flat50-115,ok,SAT,150,545,20,127,2,1,6.3500,0.001218
flat50-151.cnf,flat50-115,ok,SAT,150,545,14,82,0,1,5.8571,0.001232
flat50-152.cnf,flat50-115,ok,SAT,150,545,22,420,11,1,19.0909,0.001267
flat50-153.cnf,flat50-115,ok,SAT,150,545,19,291,8,1,15.3158,0.00125
flat50-154.cnf,flat50-115,ok,SAT,150,545,23,189,4,1,8.2174,0.001265
flat50-155.cnf,flat50-115,ok,SAT,150,545,18,114,1,1,6.3333,0.001287
flat50-156.cnf,flat50-115,ok,SAT,150,545,17,99,1,1,5.8235,0.001207
flat50-157.cnf,flat50-115,ok,SAT,150,545,21,266,9,1,12.6667,0.001221
flat50-158.cnf,flat50-115,ok,SAT,150,545,35,683,21,1,19.5143,0.001242
flat50-159.cnf,flat50-115,ok,SAT,150,545,14,91,1,1,6.5000,0.001289
flat50-16.cnf,flat50-115,ok,SAT,150,545,13,92,1,1,7.0769,0.001234
flat50-160.cnf,flat50-115,ok,SAT,150,545,17,246,8,1,14.4706,0.001235
flat50-161.cnf,flat50-115,ok,SAT,150,545,14,132,2,1,9.4286,0.00121
flat50-162.cnf,flat50-115,ok,SAT,150,545,31,515,19,1,16.6129,0.00124
flat50-163.cnf,flat50-115,ok,SAT,150,545,29,469,15,1,16.1724,0.001255
flat50-164.cnf,flat50-115,ok,SAT,150,545,25,253,5,1,10.1200,0.001197
flat50-165.cnf,flat50-115,ok,SAT,150,545,16,107,1,1,6.6875,0.001241
flat50-166.cnf,flat50-115,ok,SAT,150,545,23,130,2,1,5.6522,0.001192
flat50-167.cnf,flat50-115,ok,SAT,150,545,15,103,3,1,6.8667,0.001277
flat50-168.cnf,flat50-115,ok,SAT,150,545,13,127,4,1,9.7692,0.001445
flat50-169.cnf,flat50-115,ok,SAT,150,545,21,107,2,1,5.0952,0.001365
flat50-17.cnf,flat50-115,ok,SAT,150,545,20,224,7,1,11.2000,0.001401
flat50-170.cnf,flat50-115,ok,SAT,150,545,13,90,1,1,6.9231,0.001291
flat50-171.cnf,flat50-115,ok,SAT,150,545,20,332,10,1,16.6000,0.001332
flat50-172.cnf,flat50-115,ok,SAT,150,545,17,198,5,1,11.6471,0.001443
flat50-173.cnf,flat50-115,ok,SAT,150,545,21,136,5,1,6.4762,0.001379
flat50-174.cnf,flat50-115,ok,SAT,150,545,23,109,2,1,4.7391,0.001337
flat50-175.cnf,flat50-115,ok,SAT,150,545,27,161,4,1,5.9630,0.001252
flat50-176.cnf,flat50-115,ok,SAT,150,545,9,131,2,1,14.5556,0.001302
flat50-177.cnf,flat50-115,ok,SAT,150,545,17,170,4,1,10.0000,0.001221
flat50-178.cnf,flat50-115,ok,SAT,150,545,21,188,5,1,8.9524,0.001276
flat50-179.cnf,flat50-115,ok,SAT,150,545,13,200,4,1,15.3846,0.001233
flat50-18.cnf,flat50-115,ok,SAT,150,545,30,396,12,1,13.2000,0.001288
flat50-180.cnf,flat50-115,ok,SAT,150,545,14,93,1,1,6.6429,0.001228
flat50-181.cnf,flat50-115,ok,SAT,150,545,13,141,4,1,10.8462,0.001227
flat50-182.cnf,flat50-115,ok,SAT,150,545,11,114,2,1,10.3636,0.00127
flat50-183.cnf,flat50-115,ok,SAT,150,545,24,168,4,1,7.0000,0.001208
flat50-184.cnf,flat50-115,ok,SAT,150,545,15,179,3,1,11.9333,0.001256
flat50-185.cnf,flat50-115,ok,SAT,150,545,44,874,31,1,19.8636,0.001294
flat50-186.cnf,flat50-115,ok,SAT,150,545,20,237,7,1,11.8500,0.00126
flat50-187.cnf,flat50-115,ok,SAT,150,545,30,544,20,1,18.1333,0.001291
flat50-188.cnf,flat50-115,ok,SAT,150,545,16,231,8,1,14.4375,0.001255
flat50-189.cnf,flat50-115,ok,SAT,150,545,19,261,8,1,13.7368,0.001363
flat50-19.cnf,flat50-115,ok,SAT,150,545,10,95,1,1,9.5000,0.001336
flat50-190.cnf,flat50-115,ok,SAT,150,545,7,76,0,1,10.8571,0.001263
flat50-191.cnf,flat50-115,ok,SAT,150,545,25,373,12,1,14.9200,0.001223
flat50-192.cnf,flat50-115,ok,SAT,150,545,13,174,5,1,13.3846,0.001206
flat50-193.cnf,flat50-115,ok,SAT,150,545,16,177,5,1,11.0625,0.001263
flat50-194.cnf,flat50-115,ok,SAT,150,545,17,88,1,1,5.1765,0.001271
flat50-195.cnf,flat50-115,ok,SAT,150,545,13,187,4,1,14.3846,0.001233
flat50-196.cnf,flat50-115,ok,SAT,150,545,13,88,1,1,6.7692,0.001244
flat50-197.cnf,flat50-115,ok,SAT,150,545,17,109,2,1,6.4118,0.001219
flat50-198.cnf,flat50-115,ok,SAT,150,545,19,100,1,1,5.2632,0.001242
flat50-199.cnf,flat50-115,ok,SAT,150,545,12,122,3,1,10.1667,0.001238
flat50-2.cnf,flat50-115,ok,SAT,150,545,23,327,13,1,14.2174,0.001232
flat50-20.cnf,flat50-115,ok,SAT,150,545,19,139,3,1,7.3158,0.00121
flat50-200.cnf,flat50-115,ok,SAT,150,545,20,241,9,1,12.0500,0.001236
flat50-201.cnf,flat50-115,ok,SAT,150,545,18,134,2,1,7.4444,0.001339
flat50-202.cnf,flat50-115,ok,SAT,150,545,13,130,2,1,10.0000,0.00123
flat50-203.cnf,flat50-115,ok,SAT,150,545,38,578,21,1,15.2105,0.001252
flat50-204.cnf,flat50-115,ok,SAT,150,545,14,186,4,1,13.2857,0.001224
flat50-205.cnf,flat50-115,ok,SAT,150,545,16,79,0,1,4.9375,0.001203
flat50-206.cnf,flat50-115,ok,SAT,150,545,25,332,12,1,13.2800,0.001289
flat50-207.cnf,flat50-115,ok,SAT,150,545,27,227,7,1,8.4074,0.001204
flat50-208.cnf,flat50-115,ok,SAT,150,545,22,90,1,1,4.0909,0.001209
flat50-209.cnf,flat50-115,ok,SAT,150,545,16,110,3,1,6.8750,0.001232
flat50-21.cnf,flat50-115,ok,SAT,150,545,13,107,1,1,8.2308,0.001207
flat50-210.cnf,flat50-115,ok,SAT,150,545,26,574,16,1,22.0769,0.001367
flat50-211.cnf,flat50-115,ok,SAT,150,545,16,105,1,1,6.5625,0.001204
flat50-212.cnf,flat50-115,ok,SAT,150,545,18,268,9,1,14.8889,0.001237
flat50-213.cnf,flat50-115,ok,SAT,150,545,25,338,9,1,13.5200,0.001217
flat50-214.cnf,flat50-115,ok,SAT,150,545,12,141,3,1,11.7500,0.001221
flat50-215.cnf,flat50-115,ok,SAT,150,545,9,82,0,1,9.1111,0.001272
flat50-216.cnf,flat50-115,ok,SAT,150,545,14,211,5,1,15.0714,0.001226
flat50-217.cnf,flat50-115,ok,SAT,150,545,20,118,3,1,5.9000,0.001211
flat50-218.cnf,flat50-115,ok,SAT,150,545,23,432,14,1,18.7826,0.001236
flat50-219.cnf,flat50-115,ok,SAT,150,545,15,157,4,1,10.4667,0.00122
flat50-22.cnf,flat50-115,ok,SAT,150,545,15,98,1,1,6.5333,0.001248
flat50-220.cnf,flat50-115,ok,SAT,150,545,22,255,6,1,11.5909,0.001213
flat50-221.cnf,flat50-115,ok,SAT,150,545,23,225,8,1,9.7826,0.001267
flat50-222.cnf,flat50-115,ok,SAT,150,545,16,163,2,1,10.1875,0.001197
