hash,family,instance,solver,result,completed,variables,clauses,decisions,propagations,props_per_decision,cpu_time,status
14f630622696acf0317df1ff5e20b1e9,fpga-routing,14f630622696acf0317df1ff5e20b1e9-bart22.shuffled.cnf,kissat,SAT,True,,,0,5860,,0.02,no_decisions
d02c05db2db553967294055996cc291a,fpga-routing,d02c05db2db553967294055996cc291a-homer08.shuffled.cnf,minisat,UNSAT,True,216,1212,1468705,16940506,11.5343,9.21761,ok
d02c05db2db553967294055996cc291a,fpga-routing,d02c05db2db553967294055996cc291a-homer08.shuffled.cnf,cadical,UNSAT,True,,,385289,7053008,18.3058,2.28,ok
d02c05db2db553967294055996cc291a,fpga-routing,d02c05db2db553967294055996cc291a-homer08.shuffled.cnf,kissat,UNSAT,True,,,166625,3573109,21.4440,0.86,ok
e84c7a79ff498abc627acf82bb5d003a,fpga-routing,e84c7a79ff498abc627acf82bb5d003a-too_large_gr_rcs_w8.shuffled.cnf,minisat,SAT,True,4152,57495,1088,12486,11.4761,0.050688,ok
e84c7a79ff498abc627acf82bb5d003a,fpga-routing,e84c7a79ff498abc627acf82bb5d003a-too_large_gr_rcs_w8.shuffled.cnf,cadical,SAT,True,,,3248,9482,2.9193,0.09,ok
e84c7a79ff498abc627acf82bb5d003a,fpga-routing,e84c7a79ff498abc627acf82bb5d003a-too_large_gr_rcs_w8.shuffled.cnf,kissat,SAT,True,,,1816,90824,50.0132,0.05,ok
68fb9e8640946901d3957dc0499bfc4d,fpga-routing,68fb9e8640946901d3957dc0499bfc4d-bart17.shuffled.cnf,minisat,SAT,True,231,1166,582,4786,8.2234,0.005311,ok
68fb9e8640946901d3957dc0499bfc4d,fpga-routing,68fb9e8640946901d3957dc0499bfc4d-bart17.shuffled.cnf,cadical,SAT,True,,,,,,0.01,no_decisions
68fb9e8640946901d3957dc0499bfc4d,fpga-routing,68fb9e8640946901d3957dc0499bfc4d-bart17.shuffled.cnf,kissat,SAT,True,,,591,12294,20.8020,0.02,ok
90533bfd1da71a799d046bca275303b9,fpga-routing,90533bfd1da71a799d046bca275303b9-apex7_gr_2pin_w5.shuffled.cnf,minisat,SAT,True,1983,15349,5685,30085,5.2920,0.035763,ok
90533bfd1da71a799d046bca275303b9,fpga-routing,90533bfd1da71a799d046bca275303b9-apex7_gr_2pin_w5.shuffled.cnf,cadical,SAT,True,,,13946,18139,1.3007,0.04,ok
90533bfd1da71a799d046bca275303b9,fpga-routing,90533bfd1da71a799d046bca275303b9-apex7_gr_2pin_w5.shuffled.cnf,kissat,SAT,True,,,18616,39531,2.1235,0.03,ok
932d18594f1d0b3ee5c67b67745e55f7,fpga-routing,932d18594f1d0b3ee5c67b67745e55f7-bart16.shuffled.cnf,minisat,SAT,True,210,990,285,2693,9.4491,0.004372,ok
932d18594f1d0b3ee5c67b67745e55f7,fpga-routing,932d18594f1d0b3ee5c67b67745e55f7-bart16.shuffled.cnf,cadical,SAT,True,,,468,6617,14.1389,0.01,ok
932d18594f1d0b3ee5c67b67745e55f7,fpga-routing,932d18594f1d0b3ee5c67b67745e55f7-bart16.shuffled.cnf,kissat,SAT,True,,,0,3345,,0.02,no_decisions
b70b07489391f3e323d29718ad2d61db,fpga-routing,b70b07489391f3e323d29718ad2d61db-homer09.shuffled.cnf,minisat,UNSAT,True,270,1920,2213447,32928368,14.8765,20.4372,ok
b70b07489391f3e323d29718ad2d61db,fpga-routing,b70b07489391f3e323d29718ad2d61db-homer09.shuffled.cnf,cadical,UNSAT,True,,,193310,4558173,23.5796,1.22,ok
b70b07489391f3e323d29718ad2d61db,fpga-routing,b70b07489391f3e323d29718ad2d61db-homer09.shuffled.cnf,kissat,UNSAT,True,,,95978,2632630,27.4295,0.45,ok
5b9fd1dfacf03372a45cdbf14c6315ce,fpga-routing,5b9fd1dfacf03372a45cdbf14c6315ce-too_large_gr_rcs_w5.shuffled.cnf,minisat,UNSAT,True,2595,36129,407,19069,46.8526,0.038509,ok
5b9fd1dfacf03372a45cdbf14c6315ce,fpga-routing,5b9fd1dfacf03372a45cdbf14c6315ce-too_large_gr_rcs_w5.shuffled.cnf,cadical,UNSAT,True,,,280,29295,104.6250,0.07,ok
5b9fd1dfacf03372a45cdbf14c6315ce,fpga-routing,5b9fd1dfacf03372a45cdbf14c6315ce-too_large_gr_rcs_w5.shuffled.cnf,kissat,UNSAT,True,,,459,85502,186.2789,0.04,ok
c2b569bfb62dad1700a325405a95dfa1,fpga-routing,c2b569bfb62dad1700a325405a95dfa1-c499_gr_rcs_w6.shuffled.cnf,minisat,SAT,True,1872,18870,572,12548,21.9371,0.020693,ok
c2b569bfb62dad1700a325405a95dfa1,fpga-routing,c2b569bfb62dad1700a325405a95dfa1-c499_gr_rcs_w6.shuffled.cnf,cadical,SAT,True,,,1855,34345,18.5148,0.04,ok
c2b569bfb62dad1700a325405a95dfa1,fpga-routing,c2b569bfb62dad1700a325405a95dfa1-c499_gr_rcs_w6.shuffled.cnf,kissat,SAT,True,,,1037,72027,69.4571,0.03,ok
677a85e7ceb02e51b47db7fb60445924,diagnosis,677a85e7ceb02e51b47db7fb60445924-total-5-13-s.cnf,minisat,SAT,True,179177,800510,8543,6749129,790.0186,0.632888,ok
677a85e7ceb02e51b47db7fb60445924,diagnosis,677a85e7ceb02e51b47db7fb60445924-total-5-13-s.cnf,cadical,SAT,True,,,54283,1587961,29.2534,1.33,ok
677a85e7ceb02e51b47db7fb60445924,diagnosis,677a85e7ceb02e51b47db7fb60445924-total-5-13-s.cnf,kissat,SAT,True,,,20401,29032340,1423.0842,1.10,ok
916035abcafaad8ed3a555c4b726e7fc,diagnosis,916035abcafaad8ed3a555c4b726e7fc-ACG-20-5t0.cnf,minisat,UNSAT,True,318850,1314964,8280,6707308,810.0614,0.819918,ok
916035abcafaad8ed3a555c4b726e7fc,diagnosis,916035abcafaad8ed3a555c4b726e7fc-ACG-20-5t0.cnf,cadical,UNSAT,True,,,1806,2014997,1115.7237,1.49,ok
916035abcafaad8ed3a555c4b726e7fc,diagnosis,916035abcafaad8ed3a555c4b726e7fc-ACG-20-5t0.cnf,kissat,UNSAT,True,,,16195,13291180,820.6965,0.63,ok
a817258b60fd6eb46b96b3f9b4236cfd,diagnosis,a817258b60fd6eb46b96b3f9b4236cfd-dated-10-15-u.cnf,minisat,UNSAT,True,193016,869679,33370,35887486,1075.4416,1.85602,ok
a817258b60fd6eb46b96b3f9b4236cfd,diagnosis,a817258b60fd6eb46b96b3f9b4236cfd-dated-10-15-u.cnf,cadical,UNSAT,True,,,35733,23588184,660.1232,3.34,ok
a817258b60fd6eb46b96b3f9b4236cfd,diagnosis,a817258b60fd6eb46b96b3f9b4236cfd-dated-10-15-u.cnf,kissat,UNSAT,True,,,67996,104556090,1537.6800,3.87,ok
4546fab27cba3b7f81f04a27804007f1,diagnosis,4546fab27cba3b7f81f04a27804007f1-total-5-13-u.cnf,minisat,UNSAT,True,178708,791609,83291,106745356,1281.5953,6.08695,ok
4546fab27cba3b7f81f04a27804007f1,diagnosis,4546fab27cba3b7f81f04a27804007f1-total-5-13-u.cnf,cadical,UNSAT,True,,,83467,35177798,421.4576,3.79,ok
4546fab27cba3b7f81f04a27804007f1,diagnosis,4546fab27cba3b7f81f04a27804007f1-total-5-13-u.cnf,kissat,UNSAT,True,,,74050,55511864,749.6538,2.37,ok
b03035f857f8014c2105e32484efc8db,diagnosis,b03035f857f8014c2105e32484efc8db-UR-15-5t0.cnf,minisat,UNSAT,True,164126,808030,12753,4703456,368.8117,0.494508,ok
b03035f857f8014c2105e32484efc8db,diagnosis,b03035f857f8014c2105e32484efc8db-UR-15-5t0.cnf,cadical,UNSAT,True,,,20759,2366811,114.0137,1.07,ok
b03035f857f8014c2105e32484efc8db,diagnosis,b03035f857f8014c2105e32484efc8db-UR-15-5t0.cnf,kissat,UNSAT,True,,,21301,7761385,364.3672,0.46,ok
aea96c852e73cccf900a701c3a4ba53c,diagnosis,aea96c852e73cccf900a701c3a4ba53c-dated-5-15-s.cnf,minisat,SAT,True,152348,692085,25525,13653185,534.8946,0.915267,ok
aea96c852e73cccf900a701c3a4ba53c,diagnosis,aea96c852e73cccf900a701c3a4ba53c-dated-5-15-s.cnf,cadical,SAT,True,,,46802,1023080,21.8597,1.12,ok
aea96c852e73cccf900a701c3a4ba53c,diagnosis,aea96c852e73cccf900a701c3a4ba53c-dated-5-15-s.cnf,kissat,SAT,True,,,21288,17269729,811.2424,0.57,ok
eda154ac9b1db0ea59c2e5c2a4d686d9,diagnosis,eda154ac9b1db0ea59c2e5c2a4d686d9-UCG-10-10t0.cnf,minisat,UNSAT,True,125691,589651,11323,6068189,535.9171,0.405897,ok
eda154ac9b1db0ea59c2e5c2a4d686d9,diagnosis,eda154ac9b1db0ea59c2e5c2a4d686d9-UCG-10-10t0.cnf,cadical,UNSAT,True,,,15060,6430350,426.9821,0.94,ok
eda154ac9b1db0ea59c2e5c2a4d686d9,diagnosis,eda154ac9b1db0ea59c2e5c2a4d686d9-UCG-10-10t0.cnf,kissat,UNSAT,True,,,34017,24610572,723.4786,0.93,ok
4e9552083f7a7510a195fd8990caeecf,diagnosis,4e9552083f7a7510a195fd8990caeecf-UCG-10-5p0.cnf,minisat,UNSAT,True,104481,494957,133116,63539090,477.3212,2.06073,ok
4e9552083f7a7510a195fd8990caeecf,diagnosis,4e9552083f7a7510a195fd8990caeecf-UCG-10-5p0.cnf,cadical,UNSAT,True,,,95500,46150939,483.2559,3.96,ok
4e9552083f7a7510a195fd8990caeecf,diagnosis,4e9552083f7a7510a195fd8990caeecf-UCG-10-5p0.cnf,kissat,UNSAT,True,,,474295,223001779,470.1753,7.99,ok
f4b20b0ce3ff1eb7cafce63ee095b2ed,diagnosis,f4b20b0ce3ff1eb7cafce63ee095b2ed-UTI-10-10p0.cnf,minisat,UNSAT,True,130859,619852,518817,107318521,206.8524,6.98221,ok
f4b20b0ce3ff1eb7cafce63ee095b2ed,diagnosis,f4b20b0ce3ff1eb7cafce63ee095b2ed-UTI-10-10p0.cnf,cadical,UNSAT,True,,,512860,130093339,253.6625,14.56,ok
f4b20b0ce3ff1eb7cafce63ee095b2ed,diagnosis,f4b20b0ce3ff1eb7cafce63ee095b2ed-UTI-10-10p0.cnf,kissat,UNSAT,True,,,723755,197022381,272.2225,8.80,ok
1e62a8b371d5a7de99faffc52d915e26,diagnosis,1e62a8b371d5a7de99faffc52d915e26-ACG-10-10p1.cnf,minisat,SAT,True,159117,684292,301742,491735936,1629.6569,14.578,ok
1e62a8b371d5a7de99faffc52d915e26,diagnosis,1e62a8b371d5a7de99faffc52d915e26-ACG-10-10p1.cnf,cadical,SAT,True,,,197067,177348911,899.9422,11.93,ok
1e62a8b371d5a7de99faffc52d915e26,diagnosis,1e62a8b371d5a7de99faffc52d915e26-ACG-10-10p1.cnf,kissat,SAT,True,,,837087,338921936,404.8826,13.56,ok
c3e0e65e139c5314b8df1bc3293c608e,diagnosis,c3e0e65e139c5314b8df1bc3293c608e-dated-10-19-s.cnf,minisat,SAT,True,246821,1159884,166420,93059672,559.1856,8.20824,ok
c3e0e65e139c5314b8df1bc3293c608e,diagnosis,c3e0e65e139c5314b8df1bc3293c608e-dated-10-19-s.cnf,cadical,SAT,True,,,30647,24653184,804.4241,4.40,ok
c3e0e65e139c5314b8df1bc3293c608e,diagnosis,c3e0e65e139c5314b8df1bc3293c608e-dated-10-19-s.cnf,kissat,SAT,True,,,192639,152564668,791.9719,6.93,ok
595710a1ccc21614ed557f0feae92f73,diagnosis,595710a1ccc21614ed557f0feae92f73-UTI-15-5p1.cnf,minisat,SAT,True,163388,823279,1248846,263791517,211.2282,19.9405,ok
595710a1ccc21614ed557f0feae92f73,diagnosis,595710a1ccc21614ed557f0feae92f73-UTI-15-5p1.cnf,cadical,SAT,True,,,931483,202588524,217.4903,23.08,ok
595710a1ccc21614ed557f0feae92f73,diagnosis,595710a1ccc21614ed557f0feae92f73-UTI-15-5p1.cnf,kissat,SAT,True,,,965791,243807858,252.4437,12.24,ok
f4aa348328e3b23fffc81cf4dc05cd44,diagnosis,f4aa348328e3b23fffc81cf4dc05cd44-UTI-20-5t0.cnf,minisat,UNSAT,True,220392,1134697,6948,2072686,298.3140,0.548225,ok
f4aa348328e3b23fffc81cf4dc05cd44,diagnosis,f4aa348328e3b23fffc81cf4dc05cd44-UTI-20-5t0.cnf,cadical,UNSAT,True,,,6729,1367472,203.2207,1.10,ok
f4aa348328e3b23fffc81cf4dc05cd44,diagnosis,f4aa348328e3b23fffc81cf4dc05cd44-UTI-20-5t0.cnf,kissat,UNSAT,True,,,13619,7851673,576.5235,0.61,ok
93df66fe35ae20e7dda278ac4c88123d,diagnosis,93df66fe35ae20e7dda278ac4c88123d-partial-5-15-s.cnf,minisat,SAT,True,218494,996243,916716,289575779,315.8838,16.7815,ok
93df66fe35ae20e7dda278ac4c88123d,diagnosis,93df66fe35ae20e7dda278ac4c88123d-partial-5-15-s.cnf,cadical,SAT,True,,,1851948,483453765,261.0515,51.73,ok
93df66fe35ae20e7dda278ac4c88123d,diagnosis,93df66fe35ae20e7dda278ac4c88123d-partial-5-15-s.cnf,kissat,rc0,False,,,3431185,1006857480,293.4431,60.00,ok
edcc3e7206ee90a054054e93143f0deb,diagnosis,edcc3e7206ee90a054054e93143f0deb-UTI-15-10p0.cnf,minisat,UNSAT,True,199586,995680,1528900,291750740,190.8240,23.4105,ok
edcc3e7206ee90a054054e93143f0deb,diagnosis,edcc3e7206ee90a054054e93143f0deb-UTI-15-10p0.cnf,cadical,UNSAT,True,,,944877,211492960,223.8312,24.38,ok
edcc3e7206ee90a054054e93143f0deb,diagnosis,edcc3e7206ee90a054054e93143f0deb-UTI-15-10p0.cnf,kissat,UNSAT,True,,,1951936,468812814,240.1784,24.29,ok
c36544159378a62a7d9585cb540df9f0,testpattern-generation,c36544159378a62a7d9585cb540df9f0-bf1355-461.cnf,minisat,UNSAT,True,2297,6268,0,373,,0.010551,no_decisions
c36544159378a62a7d9585cb540df9f0,testpattern-generation,c36544159378a62a7d9585cb540df9f0-bf1355-461.cnf,cadical,UNSAT,True,,,,,,0.01,no_decisions
c36544159378a62a7d9585cb540df9f0,testpattern-generation,c36544159378a62a7d9585cb540df9f0-bf1355-461.cnf,kissat,UNSAT,True,,,0,9300,,0.01,no_decisions
2c68c459d052b61e757d1fc261e56a9a,testpattern-generation,2c68c459d052b61e757d1fc261e56a9a-bf1355-565.cnf,minisat,UNSAT,True,2296,6455,49,1066,21.7551,0.009355,ok
2c68c459d052b61e757d1fc261e56a9a,testpattern-generation,2c68c459d052b61e757d1fc261e56a9a-bf1355-565.cnf,cadical,UNSAT,True,,,63,2594,41.1746,0.02,ok
2c68c459d052b61e757d1fc261e56a9a,testpattern-generation,2c68c459d052b61e757d1fc261e56a9a-bf1355-565.cnf,kissat,UNSAT,True,,,0,10473,,0.01,no_decisions
af46163a76ef180b5884e99a8417f409,testpattern-generation,af46163a76ef180b5884e99a8417f409-bf1355-360.cnf,minisat,UNSAT,True,2298,6423,135,4188,31.0222,0.01274,ok
af46163a76ef180b5884e99a8417f409,testpattern-generation,af46163a76ef180b5884e99a8417f409-bf1355-360.cnf,cadical,UNSAT,True,,,460,3417,7.4283,0.02,ok
af46163a76ef180b5884e99a8417f409,testpattern-generation,af46163a76ef180b5884e99a8417f409-bf1355-360.cnf,kissat,UNSAT,True,,,0,8947,,0.01,no_decisions
ce3024e84a1cc2ed52e00040c23805bb,testpattern-generation,ce3024e84a1cc2ed52e00040c23805bb-ssa2670-127.cnf,minisat,UNSAT,True,1355,3230,165,1089,6.6000,0.008378,ok
ce3024e84a1cc2ed52e00040c23805bb,testpattern-generation,ce3024e84a1cc2ed52e00040c23805bb-ssa2670-127.cnf,cadical,UNSAT,True,,,1030,1426,1.3845,0.01,ok
ce3024e84a1cc2ed52e00040c23805bb,testpattern-generation,ce3024e84a1cc2ed52e00040c23805bb-ssa2670-127.cnf,kissat,UNSAT,True,,,0,7357,,0.01,no_decisions
e40736ff7c03687dfaacce1da730d115,testpattern-generation,e40736ff7c03687dfaacce1da730d115-bf1355-662.cnf,minisat,UNSAT,True,2294,7043,188,8170,43.4574,0.011349,ok
e40736ff7c03687dfaacce1da730d115,testpattern-generation,e40736ff7c03687dfaacce1da730d115-bf1355-662.cnf,cadical,UNSAT,True,,,92,2104,22.8696,0.02,ok
e40736ff7c03687dfaacce1da730d115,testpattern-generation,e40736ff7c03687dfaacce1da730d115-bf1355-662.cnf,kissat,UNSAT,True,,,0,14017,,0.01,no_decisions
d9a79b6629d4724848139e28ef9d1c3c,testpattern-generation,d9a79b6629d4724848139e28ef9d1c3c-bf1355-529.cnf,minisat,UNSAT,True,2296,6499,0,324,,0.009807,no_decisions
d9a79b6629d4724848139e28ef9d1c3c,testpattern-generation,d9a79b6629d4724848139e28ef9d1c3c-bf1355-529.cnf,cadical,UNSAT,True,,,,,,0.01,no_decisions
d9a79b6629d4724848139e28ef9d1c3c,testpattern-generation,d9a79b6629d4724848139e28ef9d1c3c-bf1355-529.cnf,kissat,UNSAT,True,,,0,9769,,0.01,no_decisions
901745fe9f830f5206c0cf99e68b3e1b,testpattern-generation,901745fe9f830f5206c0cf99e68b3e1b-ssa2670-129.cnf,minisat,UNSAT,True,1355,3234,111,973,8.7658,0.008252,ok
901745fe9f830f5206c0cf99e68b3e1b,testpattern-generation,901745fe9f830f5206c0cf99e68b3e1b-ssa2670-129.cnf,cadical,UNSAT,True,,,1243,1743,1.4023,0.01,ok
901745fe9f830f5206c0cf99e68b3e1b,testpattern-generation,901745fe9f830f5206c0cf99e68b3e1b-ssa2670-129.cnf,kissat,UNSAT,True,,,0,7240,,0.01,no_decisions
ff70f721ad948efd3a66fa8d6b9d48af,testpattern-generation,ff70f721ad948efd3a66fa8d6b9d48af-bf1355-123.cnf,minisat,UNSAT,True,2297,6277,0,385,,0.007674,no_decisions
ff70f721ad948efd3a66fa8d6b9d48af,testpattern-generation,ff70f721ad948efd3a66fa8d6b9d48af-bf1355-123.cnf,cadical,UNSAT,True,,,,,,0.01,no_decisions
ff70f721ad948efd3a66fa8d6b9d48af,testpattern-generation,ff70f721ad948efd3a66fa8d6b9d48af-bf1355-123.cnf,kissat,UNSAT,True,,,0,8063,,0.01,no_decisions
a9dd0094ad50fa8e72f9b2bd0b2f1c0f,testpattern-generation,a9dd0094ad50fa8e72f9b2bd0b2f1c0f-bf1355-622.cnf,minisat,UNSAT,True,2296,6475,0,322,,0.00947,no_decisions
a9dd0094ad50fa8e72f9b2bd0b2f1c0f,testpattern-generation,a9dd0094ad50fa8e72f9b2bd0b2f1c0f-bf1355-622.cnf,cadical,UNSAT,True,,,,,,0.01,no_decisions
a9dd0094ad50fa8e72f9b2bd0b2f1c0f,testpattern-generation,a9dd0094ad50fa8e72f9b2bd0b2f1c0f-bf1355-622.cnf,kissat,UNSAT,True,,,0,6181,,0.00,no_decisions
1f77a8cda544f1bd1e305cae526d864e,testpattern-generation,1f77a8cda544f1bd1e305cae526d864e-bf1355-227.cnf,minisat,UNSAT,True,2298,6498,0,327,,0.009994,no_decisions
1f77a8cda544f1bd1e305cae526d864e,testpattern-generation,1f77a8cda544f1bd1e305cae526d864e-bf1355-227.cnf,cadical,UNSAT,True,,,,,,0.01,no_decisions
1f77a8cda544f1bd1e305cae526d864e,testpattern-generation,1f77a8cda544f1bd1e305cae526d864e-bf1355-227.cnf,kissat,UNSAT,True,,,0,6966,,0.00,no_decisions
aa1b85a103ea1352484c8b0f1f09facf,testpattern-generation,aa1b85a103ea1352484c8b0f1f09facf-bf1355-127.cnf,minisat,UNSAT,True,2297,6268,0,375,,0.010123,no_decisions
aa1b85a103ea1352484c8b0f1f09facf,testpattern-generation,aa1b85a103ea1352484c8b0f1f09facf-bf1355-127.cnf,cadical,UNSAT,True,,,,,,0.01,no_decisions
aa1b85a103ea1352484c8b0f1f09facf,testpattern-generation,aa1b85a103ea1352484c8b0f1f09facf-bf1355-127.cnf,kissat,UNSAT,True,,,0,9354,,0.01,no_decisions
b204db0dce7f9a05790b7c8e85a0a609,testpattern-generation,b204db0dce7f9a05790b7c8e85a0a609-bf1355-128.cnf,minisat,UNSAT,True,2297,6422,61,1203,19.7213,0.008946,ok
b204db0dce7f9a05790b7c8e85a0a609,testpattern-generation,b204db0dce7f9a05790b7c8e85a0a609-bf1355-128.cnf,cadical,UNSAT,True,,,,,,0.01,no_decisions
b204db0dce7f9a05790b7c8e85a0a609,testpattern-generation,b204db0dce7f9a05790b7c8e85a0a609-bf1355-128.cnf,kissat,UNSAT,True,,,0,9459,,0.00,no_decisions
6a1a89aaf40ad7aded6393d4089af2ea,testpattern-generation,6a1a89aaf40ad7aded6393d4089af2ea-bf1355-239.cnf,minisat,UNSAT,True,2298,7049,62,1111,17.9194,0.010695,ok
6a1a89aaf40ad7aded6393d4089af2ea,testpattern-generation,6a1a89aaf40ad7aded6393d4089af2ea-bf1355-239.cnf,cadical,UNSAT,True,,,110,2472,22.4727,0.02,ok
6a1a89aaf40ad7aded6393d4089af2ea,testpattern-generation,6a1a89aaf40ad7aded6393d4089af2ea-bf1355-239.cnf,kissat,UNSAT,True,,,0,11619,,0.01,no_decisions
46f9591d706cc38ff7319613d80b9d4c,testpattern-generation,46f9591d706cc38ff7319613d80b9d4c-bf1355-240.cnf,minisat,UNSAT,True,2298,7018,101,4511,44.6634,0.010076,ok
46f9591d706cc38ff7319613d80b9d4c,testpattern-generation,46f9591d706cc38ff7319613d80b9d4c-bf1355-240.cnf,cadical,UNSAT,True,,,110,2478,22.5273,0.02,ok
46f9591d706cc38ff7319613d80b9d4c,testpattern-generation,46f9591d706cc38ff7319613d80b9d4c-bf1355-240.cnf,kissat,UNSAT,True,,,0,10800,,0.01,no_decisions
5fcfad9a73901d5b08c57f82f9c5cf95,testpattern-generation,5fcfad9a73901d5b08c57f82f9c5cf95-bf1355-466.cnf,minisat,UNSAT,True,2293,6404,69,1152,16.6957,0.010779,ok
5fcfad9a73901d5b08c57f82f9c5cf95,testpattern-generation,5fcfad9a73901d5b08c57f82f9c5cf95-bf1355-466.cnf,cadical,UNSAT,True,,,67,2252,33.6119,0.02,ok
5fcfad9a73901d5b08c57f82f9c5cf95,testpattern-generation,5fcfad9a73901d5b08c57f82f9c5cf95-bf1355-466.cnf,kissat,UNSAT,True,,,0,8485,,0.01,no_decisions
